qseqid,Orthogroup
61989,OG0000034
61992,OG0012632
62009,OG0029143
6201,OG0007681
6203,OG0073119
62030,OG0000303
6204,OG0183949
62075,OG0000774
62078,OG0006366
62093,OG0008373
62099,OG0001705
62128,OG0000693
62146,OG0000663
62156,OG0000053
6216,OG0481470
62164,OG0001432
62170,OG0000641
62171,OG0000559
62176,OG0003232
62181,OG0005076
62185,OG0004876
62195,OG0009989
622,OG0015253
6220,OG0143862
62201,OG0000390
62202,OG0024384
62206,OG0004207
62213,OG0096967
62220,OG0039967
62221,OG0001377
62222,OG0000005
62232,OG0000632
62236,OG0183981
6224,OG0097710
62248,OG0006822
62260,OG0250481
62261,OG0000301
62275,OG0000374
62294,OG0000005
62300,OG0000472
62301,OG0480756
62322,OG0073040
62366,OG0000476
62373,OG0005887
62381,OG0002349
62401,OG0001105
62438,OG0001131
62448,OG0001533
62474,OG0000148
62499,OG0001649
6250,OG0481475
62501,OG0073224
62517,OG0000149
62519,OG0183882
62534,OG0006787
62542,OG0004858
62544,OG0000053
62548,OG0000252
6257,OG0097713
626,OG0043175
62602,OG0019972
62616,OG0000272
62627,OG0001410
6263,OG0020743
6264,OG0005781
6265,OG0250847
62660,OG0004510
62671,OG0057317
62673,OG0011085
62675,OG0009237
62684,OG0000083
62688,OG0007145
6269,OG0051706
6270,OG0034145
6272,OG0017030
62725,OG0481985
62735,OG0005537
62746,OG0007665
62749,OG0001088
62754,OG0000618
62765,OG0000053
6277,OG0116835
62780,OG0004230
62796,OG0250958
6281,OG0011675
62813,OG0043220
6283,OG0003470
62840,OG0006900
62845,OG0000621
62846,OG0029218
62847,OG0013427
62848,OG0000876
62850,OG0481418
62866,OG0009992
62870,OG0001585
62876,OG0000023
62877,OG0003618
62889,OG0005151
62893,OG0003912
62898,OG0000034
62899,OG0000312
62922,OG0001219
6297,OG0000893
62997,OG0000115
63003,OG0026518
6302,OG0083825
63026,OG0021881
63038,OG0018027
63051,OG0000086
631,OG0057308
63100,OG0000023
63111,OG0001739
63142,OG0000006
63196,OG0001002
63209,OG0000001
6324,OG0000297
6325,OG0097205
63251,OG0000119
63253,OG0000021
63262,OG0002900
63268,OG0016569
63279,OG0004750
6328,OG0481483
63283,OG0000015
6332,OG0005247
63341,OG0001331
63359,OG0064444
63362,OG0001331
63377,OG0004543
63389,OG0000032
63412,OG0000023
6343,OG0083826
63444,OG0000005
63457,OG0000511
63459,OG0000072
63478,OG0000473
63486,OG0001239
6349,OG0014386
6353,OG0481488
63536,OG0001884
63562,OG0183864
63565,OG0000038
6357,OG0481489
63570,OG0000718
63576,OG0001590
63581,OG0000015
63582,OG0000409
636,OG0064335
63606,OG0003474
63608,OG0005285
63635,OG0000002
63649,OG0003595
63667,OG0007457
6367,OG0002863
63675,OG0017519
63688,OG0000042
637,OG0015988
6370,OG0007654
63718,OG0007811
6372,OG0039996
63744,OG0006466
63748,OG0002690
63750,OG0009806
6376,OG0097508
63770,OG0003092
63783,OG0000007
63787,OG0000006
63806,OG0000537
63811,OG0002165
63813,OG0000117
63821,OG0000048
6384,OG0083827
6388,OG0481494
63887,OG0004688
6389,OG0026584
63891,OG0003053
63895,OG0006049
63898,OG0003698
639,OG0250712
63912,OG0000124
63922,OG0000034
63955,OG0000589
63962,OG0000044
63978,OG0003304
6399,OG0083828
63998,OG0000329
64015,OG0073173
6405,OG0183953
64053,OG0022675
6407,OG0481503
6408,OG0006548
6409,OG0001292
64090,OG0000005
64108,OG0001052
64118,OG0000053
64123,OG0002878
6413,OG0116841
6414,OG0481506
64150,OG0026592
64160,OG0011079
64170,OG0000718
64172,OG0481667
64178,OG0010421
64179,OG0015372
64200,OG0000020
64205,OG0481978
6421,OG0007997
64224,OG0000025
6423,OG0097717
64230,OG0005493
64247,OG0051694
64270,OG0006224
6429,OG0024368
64308,OG0006965
64319,OG0000305
6432,OG0009211
64326,OG0000398
64328,OG0007811
64334,OG0481956
64353,OG0002109
64385,OG0002843
64390,OG0000015
64394,OG0004001
64404,OG0010421
64420,OG0000082
6443,OG0183955
64430,OG0000034
64432,OG0004584
6444,OG0143866
64443,OG0027288
64450,OG0019940
64451,OG0000032
64454,OG0000035
64489,OG0002782
6449,OG0004780
64491,OG0000993
64506,OG0000040
6451,OG0012290
64510,OG0002352
64517,OG0003132
64539,OG0143748
64567,OG0083666
64568,OG0000048
64578,OG0051715
64593,OG0000027
64608,OG0001258
6462,OG0016839
6464,OG0000080
64644,OG0000023
64647,OG0250755
64660,OG0009663
64685,OG0015370
64693,OG0007488
64702,OG0083942
64705,OG0002174
64719,OG0047089
64722,OG0000211
64735,OG0000135
64744,OG0000199
6475,OG0064422
64754,OG0000012
64760,OG0003394
6478,OG0024385
64802,OG0000266
6482,OG0073124
64820,OG0007419
64847,OG0481152
64851,OG0000005
64852,OG0000005
64862,OG0000325
64866,OG0000002
64871,OG0014125
64879,OG0000034
64881,OG0064446
64885,OG0001663
64886,OG0007142
64907,OG0002066
64908,OG0000245
64912,OG0000424
64918,OG0003773
64919,OG0000048
64925,OG0000088
64940,OG0002952
64941,OG0000117
64946,OG0000007
6497,OG0051708
64972,OG0000082
64974,OG0000632
64985,OG0030118
64986,OG0004830
65,OG0006809
6502,OG0250851
65028,OG0000394
65032,OG0000852
65038,OG0000137
6505,OG0097724
65054,OG0000002
65067,OG0143910
65082,OG0002488
6511,OG0018975
65113,OG0000032
65130,OG0001118
65134,OG0000175
65137,OG0000109
6514,OG0481517
65141,OG0000007
65144,OG0000711
65172,OG0002987
65193,OG0002109
65197,OG0004252
65200,OG0000007
65207,OG0000038
65222,OG0004543
6523,OG0481518
65234,OG0047109
6524,OG0000135
65244,OG0001096
65250,OG0001342
65274,OG0000357
6528,OG0032672
65280,OG0004059
65299,OG0004283
6530,OG0004323
65312,OG0481453
65330,OG0014916
6534,OG0116844
65345,OG0004253
65367,OG0004127
65368,OG0000044
65371,OG0005425
6541,OG0011379
65416,OG0000472
6543,OG0250853
65433,OG0000182
65440,OG0000000
65443,OG0000546
65446,OG0000034
6545,OG0097727
65455,OG0106032
65473,OG0003035
6549,OG0064424
65510,OG0251051
65512,OG0012830
6552,OG0116725
65535,OG0000035
65541,OG0000502
65544,OG0000132
65553,OG0000887
65561,OG0482341
65580,OG0000211
6562,OG0000094
65642,OG0000135
65643,OG0001171
6565,OG0015037
65654,OG0000012
65658,OG0014139
6566,OG0037172
65668,OG0037087
65683,OG0012074
65691,OG0004499
65702,OG0005478
65710,OG0005951
65724,OG0480763
65729,OG0003690
65733,OG0000012
65764,OG0007786
6577,OG0143867
65775,OG0002661
65782,OG0005568
65806,OG0000453
65813,OG0008785
65814,OG0000006
65837,OG0000712
65846,OG0000931
6585,OG0034686
65871,OG0000806
65929,OG0083835
65933,OG0000109
6594,OG0021137
65942,OG0000005
65943,OG0002442
65951,OG0020807
65957,OG0006894
65958,OG0004316
6598,OG0481522
66005,OG0000284
6602,OG0000253
66021,OG0000356
6603,OG0250855
6604,OG0250855
66044,OG0022672
6605,OG0008838
66057,OG0007718
6608,OG0481523
66092,OG0000546
661,OG0083680
66102,OG0000006
66110,OG0000520
66112,OG0002435
6612,OG0113138
66128,OG0003381
66133,OG0000740
66136,OG0000424
66137,OG0000181
66138,OG0001861
6614,OG0000156
66142,OG0013210
66148,OG0006203
66176,OG0000471
66235,OG0004972
66241,OG0000337
66274,OG0000794
6628,OG0073127
66288,OG0008716
66300,OG0001541
66343,OG0000001
66344,OG0251002
6635,OG0116285
66358,OG0064302
6636,OG0073128
66378,OG0000199
66386,OG0002843
66391,OG0000164
66392,OG0000182
66398,OG0003075
66403,OG0000329
66409,OG0009085
66413,OG0000017
66428,OG0000086
6643,OG0250857
66431,OG0004182
6644,OG0007047
66440,OG0000040
66469,OG0000268
6648,OG0057384
66495,OG0481045
66497,OG0000115
665,OG0021871
66506,OG0001276
6651,OG0064318
66546,OG0000005
66548,OG0007079
66552,OG0000915
66559,OG0000443
66571,OG0007046
66593,OG0000006
66594,OG0000894
666,OG0021871
66605,OG0000920
6663,OG0006872
66635,OG0000311
66661,OG0057427
66673,OG0000734
66676,OG0000202
66706,OG0011311
66717,OG0000569
66721,OG0000044
66725,OG0029222
66733,OG0000544
66746,OG0000806
66751,OG0482487
66767,OG0000076
66777,OG0029201
66779,OG0000000
66791,OG0009417
6680,OG0481529
6682,OG0016577
66824,OG0225587
66828,OG0004517
66834,OG0097588
66837,OG0000150
66845,OG0001072
6686,OG0097729
6687,OG0000028
66873,OG0000559
66879,OG0000012
6688,OG0000094
66900,OG0010463
66911,OG0000000
66937,OG0004356
66957,OG0000305
66961,OG0000012
66964,OG0002267
66967,OG0001018
6697,OG0000256
66998,OG0010108
670,OG0480731
6700,OG0034783
67011,OG0004815
67018,OG0000303
67025,OG0000006
6703,OG0481532
67035,OG0000619
6704,OG0097730
67049,OG0017017
6705,OG0183957
67050,OG0000632
67071,OG0000005
67075,OG0002427
67090,OG0000002
671,OG0480732
6712,OG0057386
67136,OG0009790
67142,OG0004179
6715,OG0026572
67167,OG0051753
67186,OG0003376
672,OG0116696
67205,OG0001285
67229,OG0002076
67241,OG0007738
6725,OG0008519
67257,OG0000000
67298,OG0003053
67299,OG0001900
673,OG0116696
67322,OG0027401
67334,OG0001268
67337,OG0001446
67347,OG0481767
67376,OG0000053
6739,OG0481538
67394,OG0023222
674,OG0116696
6741,OG0012451
67444,OG0007817
67466,OG0482522
67468,OG0037064
67481,OG0002666
67493,OG0183972
67495,OG0000038
67499,OG0002109
675,OG0116696
6750,OG0073131
67508,OG0011273
67516,OG0000839
67521,OG0001166
67529,OG0003065
67530,OG0000260
67539,OG0001570
67548,OG0000632
6756,OG0051712
67562,OG0002435
67573,OG0010664
6758,OG0083831
67587,OG0010967
67602,OG0002898
67617,OG0000473
6762,OG0250862
67627,OG0003321
6763,OG0010028
67631,OG0009937
67643,OG0004325
67653,OG0000265
67655,OG0001313
6766,OG0002966
67660,OG0020805
67668,OG0001179
67676,OG0000471
67677,OG0000334
67687,OG0002269
67688,OG0010621
6771,OG0116848
67712,OG0000178
67731,OG0000023
67733,OG0008184
67739,OG0002744
67748,OG0005940
6775,OG0116849
67764,OG0014011
6779,OG0250863
6780,OG0116850
67800,OG0000006
67811,OG0069714
67818,OG0000365
6783,OG0250864
67841,OG0000009
67863,OG0005450
67893,OG0001051
67909,OG0481215
67914,OG0032582
67919,OG0482151
67944,OG0001075
67945,OG0000674
6795,OG0002218
67953,OG0000085
67966,OG0000771
67975,OG0000891
67980,OG0000579
67993,OG0002493
67997,OG0015038
68000,OG0005226
68008,OG0002595
68009,OG0002712
68022,OG0005391
68030,OG0039872
68036,OG0001415
68065,OG0000005
68067,OG0116751
6807,OG0008023
68086,OG0001537
68111,OG0116799
6812,OG0002529
68130,OG0001083
68135,OG0003352
68139,OG0003477
68147,OG0000344
68150,OG0000086
68157,OG0000753
68209,OG0004665
6822,OG0250866
68227,OG0013777
6823,OG0080465
6829,OG0073133
68295,OG0001291
68325,OG0000037
68334,OG0000998
68336,OG0027767
6834,OG0005974
68342,OG0000453
68351,OG0097529
68359,OG0003185
68376,OG0001642
68378,OG0000012
68380,OG0000711
68399,OG0000037
68400,OG0000828
68421,OG0002668
68427,OG0000331
68431,OG0051648
68433,OG0005493
68435,OG0002683
68446,OG0002931
68449,OG0001291
68457,OG0002357
68469,OG0057302
68478,OG0001291
6848,OG0250868
68487,OG0009036
68492,OG0000895
68508,OG0000873
68531,OG0003108
68535,OG0001495
68537,OG0000211
68545,OG0003278
68553,OG0000255
68566,OG0001043
68568,OG0006341
6857,OG0057390
68583,OG0008064
68599,OG0002245
6861,OG0019971
6862,OG0007495
68632,OG0000115
68633,OG0003366
68650,OG0003254
6867,OG0481549
68678,OG0000029
68684,OG0000148
68688,OG0000034
68713,OG0002740
68718,OG0000006
68725,OG0001010
68727,OG0001754
68730,OG0000058
68740,OG0480720
68741,OG0001475
68742,OG0003076
68752,OG0002632
68774,OG0000472
68789,OG0001711
68803,OG0000873
68806,OG0000296
6881,OG0005568
68822,OG0001291
68849,OG0000096
6887,OG0012116
68873,OG0009648
68877,OG0000012
68892,OG0142123
68901,OG0072995
68908,OG0007364
6891,OG0250871
68918,OG0000378
6892,OG0481553
68928,OG0000095
6893,OG0250872
68937,OG0002109
68947,OG0012829
68948,OG0004664
68954,OG0000666
68957,OG0006228
6896,OG0051713
68973,OG0006108
68974,OG0000051
68990,OG0000078
690,OG0013077
69007,OG0008776
6901,OG0097733
69010,OG0000010
69036,OG0000012
69050,OG0000805
69053,OG0000495
6906,OG0057391
69076,OG0002729
69078,OG0000207
69091,OG0097542
69117,OG0000082
6912,OG0097600
69130,OG0000009
69131,OG0001341
69157,OG0000019
69168,OG0002451
69185,OG0022667
69194,OG0039032
69200,OG0001586
69201,OG0013159
69202,OG0000382
69206,OG0006442
69213,OG0000138
6922,OG0051714
69229,OG0001291
69238,OG0008361
69267,OG0000334
69272,OG0480741
69288,OG0003011
69290,OG0002947
69310,OG0009443
69319,OG0008508
6932,OG0183960
69326,OG0009696
69327,OG0480730
69336,OG0018581
6934,OG0097541
6936,OG0083689
6938,OG0097734
69397,OG0002190
694,OG0030764
69401,OG0002012
69408,OG0002627
69411,OG0000371
6942,OG0034702
69425,OG0000460
69441,OG0000330
69449,OG0116682
69470,OG0000032
69478,OG0004810
69489,OG0002196
69501,OG0097514
69527,OG0000667
69532,OG0011552
69539,OG0008673
69542,OG0001827
69554,OG0013871
69564,OG0000193
69565,OG0001010
6957,OG0013341
69572,OG0004119
69580,OG0001641
69593,OG0000037
69596,OG0002015
69615,OG0000922
69630,OG0097532
69632,OG0002911
69658,OG0002034
69669,OG0001110
6968,OG0003659
69685,OG0001212
69706,OG0000268
69736,OG0003592
69758,OG0001598
6977,OG0064428
69777,OG0001000
69779,OG0000110
69780,OG0008326
698,OG0001655
6981,OG0083680
69815,OG0001334
69819,OG0000641
6982,OG0250874
69842,OG0000005
69853,OG0001125
69863,OG0000236
69878,OG0005761
69881,OG0000391
69890,OG0000021
69911,OG0003778
69916,OG0000184
6993,OG0481562
69931,OG0000947
69934,OG0143767
69948,OG0005123
69949,OG0000138
69993,OG0000589
7000,OG0008608
70003,OG0000150
7001,OG0097735
70013,OG0083674
70031,OG0008299
70032,OG0006203
70064,OG0003549
70065,OG0000510
70073,OG0000012
70082,OG0000472
70089,OG0001979
701,OG0183136
7013,OG0481566
70138,OG0001329
70139,OG0001317
70150,OG0000825
70167,OG0002216
70174,OG0000001
70178,OG0001449
70182,OG0000067
70193,OG0000511
70198,OG0012637
702,OG0009727
70224,OG0480825
70235,OG0000993
70240,OG0000662
70248,OG0000050
7026,OG0143871
70261,OG0002858
70270,OG0007428
70273,OG0000070
70279,OG0001009
70283,OG0064343
70287,OG0000092
70288,OG0003232
70304,OG0000151
70317,OG0003280
70326,OG0480820
70347,OG0000713
7035,OG0057392
70359,OG0000257
70361,OG0000234
70374,OG0022636
70390,OG0004888
70396,OG0000171
7040,OG0481572
7041,OG0064431
70411,OG0000047
7042,OG0481573
70439,OG0000398
70444,OG0000442
70454,OG0007780
7046,OG0009445
70464,OG0000258
70485,OG0003824
70494,OG0001189
70503,OG0002028
70512,OG0000150
70519,OG0000099
70524,OG0029191
70527,OG0006982
7054,OG0001389
70555,OG0000007
70564,OG0000008
70565,OG0006535
70576,OG0000780
70595,OG0000761
70597,OG0000015
70603,OG0007407
70641,OG0000012
70650,OG0000001
70657,OG0000035
70662,OG0000042
70665,OG0002377
70674,OG0009208
70675,OG0000066
70684,OG0001198
70694,OG0005373
70696,OG0001041
70705,OG0014321
7071,OG0250878
70723,OG0057319
7073,OG0047064
7074,OG0143872
70745,OG0000125
70759,OG0000034
70774,OG0000004
70776,OG0002839
70781,OG0001090
70786,OG0016574
70792,OG0004057
70808,OG0001259
70810,OG0480826
70811,OG0006441
70822,OG0000034
70826,OG0014695
70836,OG0006844
70869,OG0000015
70893,OG0001392
70895,OG0007232
70899,OG0000182
7090,OG0001397
70907,OG0003354
7093,OG0097740
70942,OG0083708
70946,OG0000885
70957,OG0001260
70965,OG0000460
70968,OG0000072
70969,OG0000044
70975,OG0002605
7098,OG0043216
71001,OG0000408
71003,OG0480884
71004,OG0000053
71012,OG0027770
71013,OG0009512
7103,OG0001716
71032,OG0006321
71068,OG0001110
71098,OG0004410
71135,OG0005094
71149,OG0000001
71152,OG0000406
71163,OG0000223
71189,OG0000166
7120,OG0083660
71207,OG0000303
71218,OG0143778
7122,OG0005504
71220,OG0008052
71242,OG0005365
71243,OG0002087
71253,OG0000418
71279,OG0002572
71282,OG0020776
713,OG0057309
71304,OG0000012
71309,OG0000754
71316,OG0480997
71320,OG0000001
71340,OG0000034
71347,OG0002075
71350,OG0001545
71358,OG0481005
7136,OG0003127
71376,OG0083731
71415,OG0007422
71423,OG0000213
71426,OG0002329
71428,OG0022672
71448,OG0019270
71468,OG0000367
715,OG0026573
71507,OG0000347
71523,OG0004163
71528,OG0001491
71529,OG0000030
71563,OG0000107
7157,OG0481584
71588,OG0000044
71598,OG0001019
71606,OG0116735
7161,OG0250881
7162,OG0481585
71623,OG0006732
71629,OG0480949
71633,OG0001309
7166,OG0032632
7167,OG0116858
71674,OG0008863
71678,OG0000754
71680,OG0000392
71682,OG0001585
71697,OG0009987
71700,OG0015370
71706,OG0025369
71712,OG0000015
71719,OG0003822
71735,OG0001709
71744,OG0008024
7175,OG0057396
71755,OG0000037
71764,OG0001709
71772,OG0000000
71780,OG0000715
71789,OG0004856
71806,OG0001971
7181,OG0034785
71815,OG0000239
7182,OG0008520
71825,OG0002659
71841,OG0001331
71863,OG0000040
71874,OG0000915
7190,OG0007112
71910,OG0000301
71912,OG0001397
7193,OG0005249
71934,OG0000051
71939,OG0000323
71940,OG0003729
71952,OG0002943
71960,OG0002946
71966,OG0000774
71970,OG0000398
71976,OG0002384
71978,OG0002298
71984,OG0000601
71985,OG0000048
71990,OG0001093
71992,OG0073044
71994,OG0000164
71999,OG0000424
72021,OG0000170
72027,OG0000044
7203,OG0022678
72046,OG0003593
72054,OG0481015
7207,OG0481594
7208,OG0008074
72088,OG0000915
72119,OG0000159
72121,OG0006874
7214,OG0097741
72172,OG0057337
72176,OG0015370
72181,OG0000124
7219,OG0083837
72198,OG0000031
72199,OG0000053
72206,OG0000001
7221,OG0481597
72219,OG0000120
72226,OG0000177
72232,OG0000315
72237,OG0000132
72262,OG0003307
72263,OG0000053
72282,OG0002464
72288,OG0481037
72292,OG0014031
723,OG0083682
72307,OG0000032
72316,OG0019283
72317,OG0008133
72322,OG0000424
72325,OG0005249
72345,OG0000001
7235,OG0143874
72359,OG0000015
72388,OG0008328
72394,OG0005071
724,OG0000053
7240,OG0057398
72417,OG0001502
72426,OG0001820
72429,OG0006466
72431,OG0003504
72493,OG0235637
7251,OG0008732
72520,OG0007240
72522,OG0002659
72563,OG0000271
72566,OG0000790
72569,OG0481097
72585,OG0006552
72594,OG0008574
72597,OG0015370
72599,OG0005927
72608,OG0481031
7262,OG0007676
72631,OG0000053
72646,OG0000792
7265,OG0001445
7266,OG0481598
72672,OG0001432
7268,OG0000744
72685,OG0481030
72689,OG0481059
72696,OG0001397
7270,OG0006790
72706,OG0002415
72712,OG0001641
7272,OG0083839
7273,OG0083839
72735,OG0002286
72737,OG0000071
72745,OG0009872
7275,OG0481600
72756,OG0000075
72767,OG0006735
72769,OG0000012
72776,OG0013867
72777,OG0003845
72797,OG0000528
72816,OG0005026
72830,OG0002937
7284,OG0037175
72842,OG0006287
7287,OG0481605
72872,OG0001500
72885,OG0000001
72903,OG0002266
72904,OG0003536
72922,OG0000367
7293,OG0000540
72952,OG0000896
7298,OG0083841
72990,OG0001459
73005,OG0000048
73014,OG0001361
73016,OG0006255
73017,OG0000015
73023,OG0000167
73034,OG0001417
7307,OG0026585
73070,OG0000207
73081,OG0005090
7310,OG0001746
73123,OG0002341
73136,OG0000135
7314,OG0183963
73149,OG0000067
7315,OG0481609
73152,OG0000265
73154,OG0005735
73155,OG0005843
73168,OG0005644
73169,OG0000060
7317,OG0008898
73175,OG0002816
73186,OG0000590
73199,OG0005382
7320,OG0016123
73203,OG0009722
73217,OG0003372
73221,OG0000508
73230,OG0006495
73235,OG0000040
73278,OG0000156
73281,OG0005867
73298,OG0000570
73306,OG0000092
73317,OG0000005
7332,OG0183965
73321,OG0000148
7334,OG0004601
73340,OG0005145
73351,OG0000156
73352,OG0003632
7337,OG0143790
7338,OG0022668
73385,OG0001933
7340,OG0481617
73404,OG0004629
73419,OG0000044
73422,OG0000034
73423,OG0006412
73427,OG0000438
73430,OG0000258
73444,OG0001879
73446,OG0002345
73472,OG0010633
7348,OG0481619
73481,OG0001331
7349,OG0097748
73494,OG0000720
73506,OG0009439
73524,OG0000135
73529,OG0001610
73553,OG0000044
73554,OG0003419
73555,OG0000281
73556,OG0000000
7357,OG0037177
7358,OG0030803
73589,OG0000460
7359,OG0064435
73593,OG0000042
73598,OG0000009
7360,OG0143876
7361,OG0039925
73610,OG0000312
73614,OG0000074
73615,OG0000133
73635,OG0002169
73642,OG0000162
73647,OG0000002
7365,OG0097749
73651,OG0000164
73652,OG0002905
73668,OG0000182
73671,OG0000010
73682,OG0004596
7369,OG0083844
7370,OG0481623
73703,OG0001051
73710,OG0000018
73712,OG0004252
73713,OG0000040
73714,OG0000190
73719,OG0000002
7372,OG0481626
73722,OG0000164
73724,OG0003758
73731,OG0002325
73764,OG0000164
73768,OG0481232
7377,OG0040000
73771,OG0083775
73779,OG0001845
73799,OG0007230
738,OG0011317
73812,OG0005646
73826,OG0000030
73831,OG0481192
73836,OG0000255
73839,OG0001585
73841,OG0000556
73845,OG0000919
73860,OG0000009
73873,OG0000046
73881,OG0481194
7389,OG0183966
73904,OG0481216
73932,OG0000565
73934,OG0000337
73938,OG0005150
73948,OG0001776
73963,OG0003190
73964,OG0000040
73976,OG0000040
73977,OG0000132
73987,OG0000005
73995,OG0000051
74008,OG0000914
74018,OG0001406
74027,OG0000005
74031,OG0051681
7406,OG0083847
74062,OG0001701
74064,OG0006444
74078,OG0000015
74091,OG0000015
74093,OG0003974
7410,OG0000047
74103,OG0000152
7411,OG0000047
7412,OG0001377
74125,OG0000083
7413,OG0011318
74137,OG0002364
7414,OG0073139
74140,OG0000053
74168,OG0000771
74175,OG0000725
74180,OG0004772
74185,OG0001216
74189,OG0000672
74196,OG0000134
74201,OG0009038
74208,OG0000702
74216,OG0000725
74255,OG0000001
74258,OG0000739
74262,OG0000164
74268,OG0000504
74269,OG0002858
7427,OG0007597
74273,OG0000015
74276,OG0003248
7428,OG0051717
74285,OG0006196
74298,OG0000598
74302,OG0000216
74315,OG0000005
74321,OG0003548
74323,OG0001229
74331,OG0000007
74334,OG0002758
74338,OG0000034
74368,OG0003728
74418,OG0000012
74422,OG0000540
74428,OG0000776
7443,OG0006050
74447,OG0008728
74470,OG0000107
74473,OG0000671
74481,OG0000869
74494,OG0001038
74502,OG0000001
74519,OG0013023
7452,OG0481633
74536,OG0004954
74537,OG0000034
7455,OG0116863
74569,OG0002443
74573,OG0000676
74585,OG0004294
74618,OG0000532
74644,OG0002308
74680,OG0001051
74682,OG0005892
74684,OG0000111
74689,OG0000203
7469,OG0143881
74690,OG0000148
74692,OG0000317
74694,OG0000037
74700,OG0047042
74703,OG0000002
74705,OG0005128
74729,OG0000040
74731,OG0000114
74734,OG0002275
74753,OG0004204
74781,OG0051691
74786,OG0021179
74794,OG0021192
7480,OG0083635
74803,OG0002645
74837,OG0000246
74851,OG0000012
74860,OG0002299
74864,OG0000001
74868,OG0481314
74884,OG0002554
74885,OG0008103
74893,OG0000012
74907,OG0004020
7491,OG0083849
74913,OG0037163
7493,OG0047069
74933,OG0000198
74939,OG0000472
74940,OG0000718
74950,OG0003847
74951,OG0000131
7498,OG0035981
7500,OG0002147
75001,OG0000190
75005,OG0000538
75025,OG0002292
7503,OG0014692
75033,OG0029035
75035,OG0000596
75037,OG0010530
75042,OG0000258
75067,OG0010400
7507,OG0026521
75086,OG0019282
7509,OG0007962
75101,OG0000092
75103,OG0003406
7511,OG0073141
7513,OG0051720
75133,OG0003452
75135,OG0000724
75139,OG0043155
7514,OG0005648
75148,OG0000002
75153,OG0004656
75155,OG0006699
75177,OG0000676
75184,OG0002074
7519,OG0001889
75192,OG0000187
75198,OG0011291
75204,OG0000012
75209,OG0047042
75210,OG0029035
75220,OG0004008
75223,OG0000435
75251,OG0000219
75268,OG0008487
7530,OG0481645
7531,OG0002407
7532,OG0030805
75333,OG0000361
75335,OG0001542
75345,OG0000002
75346,OG0002114
75361,OG0001075
75365,OG0001066
75368,OG0000030
75393,OG0002322
75398,OG0000032
7540,OG0116865
75410,OG0000004
75423,OG0000728
75425,OG0000053
75431,OG0000255
7545,OG0116866
75452,OG0006321
75453,OG0001134
7546,OG0481649
75483,OG0000650
755,OG0097533
7553,OG0008506
75543,OG0000598
75558,OG0000402
75560,OG0481339
75566,OG0000031
75567,OG0014413
75572,OG0000393
75573,OG0009728
7561,OG0001072
75623,OG0005928
75626,OG0001955
75644,OG0015006
75652,OG0001051
75654,OG0001248
75655,OG0000098
75666,OG0000037
757,OG0000641
75700,OG0004224
75705,OG0004606
75710,OG0000040
75711,OG0001399
75718,OG0083643
75720,OG0003149
75726,OG0000245
7573,OG0481653
7575,OG0481655
75760,OG0004020
75775,OG0000044
75784,OG0057376
75802,OG0481389
75808,OG0083802
75813,OG0001072
75832,OG0000067
75835,OG0006040
75886,OG0002581
75936,OG0000032
75977,OG0481395
75978,OG0000077
7598,OG0073142
75999,OG0004132
76007,OG0481361
76014,OG0000103
76018,OG0001593
76021,OG0481399
7603,OG0097139
76040,OG0021868
76043,OG0000111
76054,OG0000211
76055,OG0009489
76072,OG0000629
76074,OG0043147
76088,OG0002581
7610,OG0250890
76101,OG0000216
76108,OG0010882
7611,OG0043154
76112,OG0011172
76120,OG0002581
76122,OG0000012
76141,OG0016844
76146,OG0000002
76149,OG0002581
7616,OG0018614
76172,OG0000044
7619,OG0030806
76208,OG0000754
76213,OG0097699
76216,OG0000754
76220,OG0000018
76233,OG0001953
7624,OG0051626
76241,OG0004160
76245,OG0007146
7625,OG0073143
76255,OG0000771
76263,OG0000205
76327,OG0011674
76334,OG0000040
76337,OG0009601
7634,OG0015728
76340,OG0000417
76351,OG0097704
76355,OG0000115
76369,OG0012819
76387,OG0000034
7639,OG0015041
76398,OG0001490
76403,OG0000111
76420,OG0000111
76427,OG0000018
76441,OG0003893
76451,OG0000729
76454,OG0000161
76458,OG0000018
76462,OG0000887
76467,OG0002220
76479,OG0023445
76484,OG0000002
76490,OG0000742
76492,OG0000283
765,OG0480743
76504,OG0001342
76509,OG0000184
76512,OG0000375
76523,OG0000744
76525,OG0007099
76528,OG0004469
76535,OG0000075
76538,OG0000964
76541,OG0001371
76550,OG0017762
7656,OG0001217
76562,OG0000011
76564,OG0000040
76569,OG0000109
7657,OG0006672
76572,OG0000009
7658,OG0481661
76590,OG0001059
766,OG0022668
76601,OG0026535
76604,OG0000000
7661,OG0014133
76635,OG0006170
76642,OG0000037
76659,OG0003272
76669,OG0481446
76680,OG0027760
76694,OG0000421
76700,OG0004733
76704,OG0000269
76706,OG0073122
7673,OG0046912
76742,OG0007839
76749,OG0000690
76750,OG0005468
76755,OG0481442
7676,OG0047070
76764,OG0000002
76767,OG0008195
76779,OG0000028
76784,OG0003147
76790,OG0002434
76798,OG0004024
768,OG0064336
76805,OG0001550
76810,OG0000262
76848,OG0009230
76878,OG0002532
7690,OG0030789
7691,OG0005702
76918,OG0012752
7694,OG0481662
76940,OG0039993
76972,OG0030103
76973,OG0000460
7700,OG0481664
7701,OG0250894
77018,OG0024386
77020,OG0000005
77021,OG0000124
77040,OG0002709
77077,OG0000010
