name_anno,max_exp,max_exp_raw
A0A6S8F0V7,16.81,151824.41
142640,16.81,169564.04
8399,16.81,138231.15
A0A6S8FT95,16.81,197364.77
147683,16.81,246470
44597,16.81,122379.68
40630,16.81,199942.04
136765,16.8,169470
136053,16.8,153389.17
140729,16.8,120558.08
139942,16.8,180804.79
84737,16.8,167047.34
137048,16.79,202331.13
131704,16.79,158515.38
A0A6S8GPB0,16.79,214541.39
A0A6S8FDN3,16.79,193813.1
92981,16.79,130768.95
136833,16.78,145360
142430,16.78,231377.98
A0A6S8C6P8,16.78,194580.33
129280,16.78,166620.22
124817,16.78,172315.83
42629,16.78,179712.8
95387,16.78,166230
6349,16.77,178641.58
6524,16.77,161620.27
45775,16.77,183444.57
58610,16.77,206473.14
141169,16.77,204692.68
A0A6S8FUE8,16.77,190197.99
146794,16.77,133550.38
38524,16.77,153546.89
47308,16.76,157424.83
130886,16.76,120998.48
54212,16.76,168769.99
5177,16.76,172224.15
139271,16.76,240855.13
120262,16.75,175178.17
35025,16.75,178032.52
43711,16.75,139537.28
140518,16.75,173442.79
142543,16.75,194761.4
143818,16.75,214129.18
52538,16.74,142707.12
9045,16.74,124234.78
46434,16.74,143829.1
139134,16.74,161334.25
44535,16.74,143702.83
46695,16.74,151287.78
12458,16.74,154296.71
A0A6S8EYJ2,16.74,124455.85
64693,16.74,137800
62673,16.74,174532.54
43283,16.73,126814.87
10657,16.73,194666.69
136278,16.73,186738.25
129427,16.73,184919.85
65943,16.73,168059.83
9956,16.73,116169.73
44946,16.72,227551.25
138670,16.72,168180
44285,16.72,117758
140680,16.71,210559.75
13057,16.71,136530
139193,16.71,188451.24
29765,16.71,171306.57
39828,16.71,154363.63
59673,16.7,183491.63
131031,16.7,216932.66
A0A6S8AAA2,16.7,142106.86
A0A6S8CAE9,16.7,201931.78
44358,16.7,138914.94
47947,16.69,151086.43
48338,16.69,135013.49
105083,16.69,177992.33
46687,16.69,194291.29
30406,16.68,144711.64
98882,16.68,155593.51
104533,16.68,198973.88
84148,16.68,164128.79
37015,16.68,136650
45339,16.68,150239.8
72237,16.68,137788.02
42589,16.68,120480
117074,16.67,116302.7
139776,16.66,181540.15
133256,16.66,117887.48
71098,16.66,114337.28
45230,16.66,131111.35
48139,16.65,152511.67
44546,16.65,195041.76
136515,16.65,188583.51
137424,16.65,130678.2
A0A6S8ENE5,16.65,146029.05
32122,16.65,125528.21
31415,16.65,150250.9
48769,16.65,136503.54
151023,16.64,206841.23
137975,16.64,137477.19
138790,16.63,151487.28
142191,16.63,152172.92
A0A6S8ADD8,16.63,184699.78
A0A6S8A788,16.63,176157.61
A0A6S7ZD93,16.62,135145.5
142195,16.62,168441.03
67818,16.61,147322.14
142337,16.61,123147.33
41688,16.61,128862.88
A0A6S8DBI6,16.61,132617.96
A0A6S8CEI7,16.6,138394.99
95890,16.6,170660.52
69267,16.6,142155.77
45100,16.6,146445.58
31202,16.6,117213.36
102706,16.6,161169.63
138952,16.6,128068.16
141763,16.59,149264.45
48390,16.59,132357.71
A0A6S8ET78,16.58,138890.97
43668,16.58,120223.31
120443,16.58,145617.72
85504,16.58,153600
A0A6S8FWD0,16.58,109174.19
118708,16.57,139613.36
A0A6S8B888,16.57,153206.06
136358,16.57,120075.38
114333,16.56,151850.69
143504,16.56,140836.91
6565,16.56,128397.62
141715,16.56,110425.9
A0A6S8F3W5,16.56,140621.66
141219,16.56,123492.49
140683,16.55,141109.03
42759,16.55,125947.92
51245,16.55,103891.44
46678,16.55,133627.54
46600,16.55,150121.12
A0A6S8EK13,16.55,105489.55
47963,16.54,114624.79
50371,16.54,168338.15
50094,16.54,116365.07
45173,16.54,125880.43
30930,16.54,171431.21
54255,16.54,143314.41
65642,16.53,139980.05
6528,16.53,156335.6
46963,16.53,170183.73
40076,16.53,124652.03
723,16.53,142800.2
115994,16.53,136187.55
98191,16.53,171730.67
111272,16.52,108749.67
45211,16.52,135299.06
1714,16.52,121763.44
43436,16.52,143446.21
7320,16.52,145514.64
A0A6S8AZ86,16.52,98836.19
150998,16.52,167097.51
142712,16.52,120785.73
81999,16.52,151720.04
A0A6S8GG50,16.52,127578.3
139517,16.51,140310
36764,16.51,127266.81
139785,16.51,145141.29
140902,16.5,103677.79
43918,16.49,119747.85
A0A6S8FER9,16.49,109817.33
140338,16.49,134545.28
78722,16.49,174008.59
54055,16.48,114443.42
9724,16.48,130538.73
A0A6S8D0S2,16.48,120069.19
36857,16.47,105514.7
46307,16.47,114570.88
79367,16.47,117683.56
136889,16.47,100386.35
50058,16.46,118692.54
48368,16.46,179990
148358,16.46,102766.39
44570,16.45,142876.66
136219,16.44,155498.96
141460,16.44,137839.56
138593,16.44,125714.64
115560,16.44,158027.61
49718,16.43,111042.99
139830,16.43,121986.02
A0A6S8ADZ2,16.42,96392.49
42999,16.42,131230
5141,16.42,158867.03
45208,16.42,135088.52
60609,16.42,115030.82
A0A6S8ESH4,16.41,97191
33321,16.41,107582
111183,16.4,131745.63
133454,16.4,103081.25
45800,16.39,164047.36
138785,16.39,109095.57
A0A6S8DH39,16.38,167737.25
142621,16.38,173121.43
136220,16.38,119791.28
142362,16.37,148135.41
68566,16.37,124182.65
117711,16.37,100190.26
145904,16.37,118828.41
138844,16.36,93206.41
129308,16.36,105122.05
112560,16.36,113773.75
85192,16.35,120433.58
7240,16.35,97405.02
45484,16.35,95799.44
139221,16.35,99022.08
136281,16.35,123747.27
A0A6S8ERM9,16.35,140728.63
108739,16.34,132799.46
141829,16.34,98458.57
A0A6S8DEH6,16.34,139150
41630,16.34,107414.76
A0A6S7ZNY6,16.34,130402.49
39266,16.33,140013
137466,16.33,130166.69
39845,16.33,108996.82
117116,16.33,136282.41
58538,16.33,97796.79
42582,16.33,108521.74
43607,16.32,94360.11
11120,16.32,87295.43
142049,16.32,141658.8
9842,16.32,111420.18
841,16.31,138994.96
142355,16.31,114477.87
136202,16.31,168020.08
6715,16.31,114643.7
A0A6S8CJ97,16.31,114445.82
A0A6S8DDF4,16.3,140983.49
132432,16.3,138295.72
135420,16.3,113412.48
40905,16.29,149646.48
139396,16.29,103880
114038,16.29,82367.13
77776,16.28,92998.19
114974,16.28,130753.15
139863,16.28,107376.19
44079,16.28,102297.17
137541,16.28,112391.17
A0A6S8B1H5,16.27,105665.58
44713,16.27,116457.56
140612,16.27,92947.14
55702,16.27,94297.44
138117,16.27,130766.57
A0A6S8BZC5,16.26,113055.98
44336,16.25,118166.22
136987,16.25,115508.15
47019,16.24,131626.24
A0A6S8AHI0,16.24,121104.21
A0A6S8B5Y5,16.24,135190
63051,16.24,124630.83
3936,16.23,110755.83
139750,16.23,103579.7
47081,16.23,96744.98
42824,16.22,125041.32
133990,16.22,97929.35
139164,16.22,114907.54
33170,16.22,88124.72
10377,16.22,99505.02
A0A6S8ETN7,16.21,129326.75
38229,16.21,128194.05
45201,16.21,86703.96
140913,16.2,120675.59
A0A6S8F9H8,16.2,127626.03
77439,16.2,92162.14
71772,16.19,118040.91
119716,16.19,91085.87
50926,16.18,96519.59
42102,16.18,120855.36
46143,16.17,92417.39
72745,16.17,81648.94
A0A6S8CVK7,16.16,137724.82
8363,16.16,96779.36
29593,16.16,111871.66
47284,16.16,85341
139813,16.16,125890
A0A6S8BGH9,16.15,93413.06
40304,16.15,89286.27
43020,16.14,87374.03
139198,16.14,99696.58
56703,16.14,141456.86
7860,16.14,129860.2
136037,16.13,112570
151276,16.13,125783.71
65544,16.12,112279.03
84164,16.12,78632.95
137700,16.11,102879.24
A0A6S8F085,16.11,106593.94
81920,16.1,100816.93
146471,16.1,109688.01
36332,16.1,88915.72
116535,16.1,89876.99
10775,16.1,102788.12
11509,16.09,107486.64
48074,16.09,154847.38
144492,16.08,82475.75
136817,16.08,103753.85
139587,16.08,82207.6
138229,16.07,91789.97
77346,16.06,104620.89
5359,16.05,104362.4
43575,16.04,112652.15
32117,16.04,100565.71
138278,16.04,137265.82
139467,16.03,123087.71
A0A6S8DCM9,16.02,80503.42
142094,16.02,98826.53
A0A6S8F6C3,16.02,93118.34
99646,16.01,132860
136483,16.01,100960
68209,16.01,91023.91
A0A6S8FP08,16.01,104454.08
1723,16.01,85314.98
150745,16,74553.5
A0A6S8BQT2,15.99,118030.1
30057,15.99,98613.48
43836,15.99,78243.25
142156,15.99,102772.01
143233,15.98,81524.66
140186,15.98,90722.26
47679,15.98,83397.62
44826,15.97,101423.22
138526,15.96,62241.55
128408,15.96,73881.19
83954,15.95,95922.57
46657,15.94,90387.02
139888,15.94,73517.28
141616,15.93,86403.61
116642,15.93,96566.63
139058,15.92,115448.23
44792,15.92,92362.95
116061,15.92,136761.27
A0A6S8ADE7,15.91,64848
82739,15.91,77318.22
30107,15.91,98768.86
60018,15.9,114468.21
694,15.9,80817.62
5856,15.9,78556.05
140167,15.88,81622.83
128456,15.88,96385.95
42488,15.88,70342.28
A0A6S8B9J4,15.88,75020.09
138850,15.88,91531.37
145170,15.88,65912.34
7389,15.87,78734.38
116157,15.87,72976.74
119951,15.84,99899.63
48987,15.8,76563.59
137918,15.8,64797.79
A0A6S7ZP82,15.79,79318.95
43841,15.77,77730.52
66413,15.76,83128.85
29440,15.75,110673.19
128296,15.74,59428.86
46906,15.74,117090.04
38495,15.73,74581.25
136627,15.72,61978.19
49263,15.72,70513.54
31865,15.7,66775.34
49475,15.7,69881.89
143050,15.69,86500.83
136646,15.69,105009.73
70792,15.69,77763
146030,15.69,59415.85
141905,15.68,75750.25
131884,15.68,86041.98
96037,15.67,62884.56
75999,15.67,86682.85
32283,15.67,69082.54
65367,15.66,77123.16
142060,15.66,64498.27
A0A6S8D5R7,15.65,67925.53
48039,15.62,89017.24
A0A6S8FCJ0,15.62,75668.55
140209,15.61,73342.7
42158,15.58,76310.63
142779,15.53,84561.46
4509,15.53,60156.03
74093,15.53,56432.63
80200,15.51,59192.23
78506,15.51,63696.7
A0A6S8BKJ5,15.5,61018.78
33812,15.49,74242.69
37788,15.48,58496.89
9664,15.48,104022.34
125257,15.46,64906.24
54846,15.46,80733.66
A0A6S8FFR1,15.45,76113.99
5718,15.45,88267.91
6332,15.44,72388.52
144659,15.42,64843.21
A0A6S8BH62,15.42,69096.1
142202,15.42,73751.77
44727,15.41,51849
56086,15.4,69745
117182,15.38,62238
84056,15.37,89287.87
137046,15.37,54472.71
44641,15.37,46902.69
137066,15.36,57024
46041,15.36,47065.29
66506,15.32,48551.04
139778,15.32,58343.38
A0A6S8ADW9,15.3,56135.41
136459,15.3,45534.96
150132,15.29,51829
42712,15.29,63958.29
8120,15.28,69794.62
34444,15.27,62782.02
71032,15.23,69272.03
129693,15.22,47437.36
140115,15.22,54915.32
71013,15.21,56134.81
40682,15.19,39583.47
140763,15.19,47258.87
70198,15.18,67353.24
119880,15.17,56181.55
53197,15.16,54662.18
7978,15.16,46200.39
72021,15.16,56520.59
60104,15.13,56083
71990,15.1,61505.72
55668,15.06,32949
41702,15.06,49807.25
A0A6S8BMH9,15,57527.93
139696,15,61569.78
136649,14.99,50586.1
43580,14.99,67505.42
A0A6S8DS33,14.98,37582.43
4254,14.98,32464.35
32622,14.94,45766.53
114286,14.89,35948.59
43464,14.89,33805.77
136197,14.88,39641.25
47861,14.86,45483.27
34895,14.84,50942.96
A0A6S8E589,14.83,48142.79
119176,14.77,30120.6
7767,14.76,32973.96
141048,14.76,38936.03
140403,14.76,50604.17
47925,14.74,31267.91
47578,14.73,35991.59
13509,14.7,31339.97
41837,14.59,33717.81
43862,14.58,27978.73
65330,14.51,32589.98
A0A6S8C8X5,14.47,30134.78
80565,14.43,35014.85
137706,14.38,36374.14
A0A6S8F9K9,14.35,25892.7
48761,14.33,26144.5
9453,14.27,42296.68
46216,14.16,26355.39
140543,14.11,23526.42
32851,13.99,20525.17
A0A6S8DUZ3,13.94,19557.49
120311,13.74,18241.84
66779,13.42,13045.16
31050,13.39,14161.34
118678,13.31,16266
108201,13.13,16741.41
81967,13.12,10907.92
A0A6S8F718,12.33,8526.38
30852,11.84,5299.45
