"qseqid","diff_Tscore","diff_E_Value","diff_P_Ident","perc_diff_Tscore","Group"
"ENA|CAB5802499|CAB5802499.1",462,-5.57e-169,46.3,"0%-85%","Eukaryote"
"ENA|CAB5802531|CAB5802531.1",363,-1.38e-81,50,"0%-85%","Eukaryote"
"ENA|CAB5802556|CAB5802556.1",188,-1.47e-236,25.9,"0%-85%","Eukaryote"
"ENA|CAB5802566|CAB5802566.1",1101,-2.71e-59,65.2,"0%-85%","Eukaryote"
"ENA|CAB5802570|CAB5802570.1",737,-4.16e-51,61.8,"0%-85%","Eukaryote"
"ENA|CAB5802636|CAB5802636.1",1099,-9.26e-188,61.4,"0%-85%","Eukaryote"
"ENA|CAB5802651|CAB5802651.1",1054,-2.93e-65,66.7,"0%-85%","Eukaryote"
"ENA|CAB5802665|CAB5802665.1",980,-1.24e-20,71.6,"0%-85%","Eukaryote"
"ENA|CAB5802689|CAB5802689.1",215,-2.71e-33,57,"0%-85%","Eukaryote"
"ENA|CAB5802694|CAB5802694.1",258,-3.71e-30,58.4,"0%-85%","Eukaryote"
"ENA|CAB5802699|CAB5802699.1",520,-2.51e-82,57,"0%-85%","Eukaryote"
"ENA|CAB5802704|CAB5802704.1",488,-3.58e-81,56.8,"0%-85%","Eukaryote"
"ENA|CAB5802716|CAB5802716.1",512,-6.35e-71,59.5,"0%-85%","Eukaryote"
"ENA|CAB5802734|CAB5802734.1",122,-4.3e-45,34.9,"0%-85%","Eukaryote"
"ENA|CAB5802747|CAB5802747.1",80.7,-2.65e-14,41.5,"0%-85%","Eukaryote"
"ENA|CAB5802766|CAB5802766.1",768.8,-6.26e-19,70,"0%-85%","Eukaryote"
"ENA|CAB5802789|CAB5802789.1",274,-1.3e-58,56.8,"0%-85%","Eukaryote"
"ENA|CAB5802798|CAB5802798.1",1028.2,-1.22e-09,67.7,"0%-85%","Eukaryote"
"ENA|CAB5802804|CAB5802804.1",649,-6.85e-144,56.6,"0%-85%","Eukaryote"
"ENA|CAB5802814|CAB5802814.1",505,-3.08e-38,64.1,"0%-85%","Eukaryote"
"ENA|CAB5802819|CAB5802819.1",830,-2.13e-86,52.7,"0%-85%","Eukaryote"
"ENA|CAB5802825|CAB5802825.1",363.2,-4.4e-07,69.7,"0%-85%","Eukaryote"
"ENA|CAB5802837|CAB5802837.1",574,-5.4e-117,54,"0%-85%","Eukaryote"
"ENA|CAB5802861|CAB5802861.1",548,-1.6e-106,68.5,"0%-85%","Eukaryote"
"ENA|CAB5802868|CAB5802868.1",700.1,-4.72e-15,72.3,"0%-85%","Eukaryote"
"ENA|CAB5802876|CAB5802876.1",420,-1.44e-259,35.3,"0%-85%","Eukaryote"
"ENA|CAB5802901|CAB5802901.1",1124,-6.66e-81,65.3,"0%-85%","Eukaryote"
"ENA|CAB5802912|CAB5802912.1",690,-5.12e-124,45.3,"0%-85%","Eukaryote"
"ENA|CAB5802938|CAB5802938.1",692.8,-3.37e-16,74.8,"0%-85%","Eukaryote"
"ENA|CAB5802960|CAB5802960.1",597,-6.91e-165,44.2,"0%-85%","Eukaryote"
"ENA|CAB5802977|CAB5802977.1",92,-1.07e-33,27.5,"0%-85%","Eukaryote"
"ENA|CAB5802980|CAB5802980.1",150,-5.55e-37,56.7,"0%-85%","Eukaryote"
"ENA|CAB5802990|CAB5802990.1",334,-3.61e-218,34.6,"0%-85%","Eukaryote"
"ENA|CAB5802993|CAB5802993.1",320,-7.01e-30,59.7,"0%-85%","Eukaryote"
"ENA|CAB5803013|CAB5803013.1",1177.5,-4.28e-07,66.7,"0%-85%","Eukaryote"
"ENA|CAB5803079|CAB5803079.1",874.7,-2.38e-14,72,"0%-85%","Eukaryote"
"ENA|CAB5803087|CAB5803087.1",881,-6.84e-198,55.3,"0%-85%","Eukaryote"
"ENA|CAB5803096|CAB5803096.1",1143.5,-2.61e-16,65.8,"0%-85%","Eukaryote"
"ENA|CAB5803100|CAB5803100.1",567,-1.47e-96,52.7,"0%-85%","Eukaryote"
"ENA|CAB5803109|CAB5803109.1",184,-1.4e-40,25.7,"0%-85%","Eukaryote"
"ENA|CAB5803134|CAB5803134.1",350.2,-2.75e-05,74,"0%-85%","Eukaryote"
"ENA|CAB5803143|CAB5803143.1",507,-6.65e-76,52.2,"0%-85%","Eukaryote"
"ENA|CAB5803146|CAB5803146.1",313,-2.98e-40,61.7,"0%-85%","Eukaryote"
"ENA|CAB5803163|CAB5803163.1",34.7,-3.77e-06,41.3,"0%-85%","Eukaryote"
"ENA|CAB5803197|CAB5803197.1",158,-1.92e-65,40.7,"0%-85%","Eukaryote"
"ENA|CAB5803206|CAB5803206.1",367,-6.22e-17,67.8,"0%-85%","Eukaryote"
"ENA|CAB5803226|CAB5803226.1",44.7,-1.12e-05,46.2,"0%-85%","Eukaryote"
"ENA|CAB5803243|CAB5803243.1",319,-1.48e-45,59,"0%-85%","Eukaryote"
"ENA|CAB5803265|CAB5803265.1",319,-3.52e-46,58.3,"0%-85%","Eukaryote"
"ENA|CAB5803298|CAB5803298.1",664,-1.22e-48,69.2,"0%-85%","Eukaryote"
"ENA|CAB5803333|CAB5803333.1",564.8,-2.12e-19,65.6,"0%-85%","Eukaryote"
"ENA|CAB5803337|CAB5803337.1",114.9,-6.99e-09,69.9,"0%-85%","Eukaryote"
"ENA|CAB5803343|CAB5803343.1",521.9,-1.39e-18,41.4,"0%-85%","Eukaryote"
"ENA|CAB5803364|CAB5803364.1",547,-3.97e-143,51.5,"0%-85%","Eukaryote"
"ENA|CAB5803368|CAB5803368.1",196,-2.28e-24,67.1,"0%-85%","Eukaryote"
"ENA|CAB5803372|CAB5803372.1",291.8,-6.98e-12,67.1,"0%-85%","Eukaryote"
"ENA|CAB5803389|CAB5803389.1",340,-4.22e-236,28,"0%-85%","Eukaryote"
"ENA|CAB5803402|CAB5803402.1",387,-1.3e-82,51.4,"0%-85%","Eukaryote"
"ENA|CAB5803407|CAB5803407.1",1045,-1.92e-67,69.3,"0%-85%","Eukaryote"
"ENA|CAB5803416|CAB5803416.1",244.9,-2.96e-07,67.5,"0%-85%","Eukaryote"
"ENA|CAB5803427|CAB5803427.1",295,-7.76e-78,52.9,"0%-85%","Eukaryote"
"ENA|CAB5803440|CAB5803440.1",825,-1.27e-19,64.9,"0%-85%","Eukaryote"
"ENA|CAB5803448|CAB5803448.1",536,-3.72e-137,48.6,"0%-85%","Eukaryote"
"ENA|CAB5803454|CAB5803454.1",466,-3.88e-69,58.5,"0%-85%","Eukaryote"
"ENA|CAB5803458|CAB5803458.1",779,-3.86e-242,50,"0%-85%","Eukaryote"
"ENA|CAB5803480|CAB5803480.1",485,-5.85e-83,50,"0%-85%","Eukaryote"
"ENA|CAB5803483|CAB5803483.1",554,-1.31e-101,50.3,"0%-85%","Eukaryote"
"ENA|CAB5803487|CAB5803487.1",474,-2.65e-102,51.4,"0%-85%","Eukaryote"
"ENA|CAB5803517|CAB5803517.1",817,-5.35e-72,56.4,"0%-85%","Eukaryote"
"ENA|CAB5803546|CAB5803546.1",840,-2.44e-63,70.5,"0%-85%","Eukaryote"
"ENA|CAB5803634|CAB5803634.1",82.4,-1.55e-22,38.8,"0%-85%","Eukaryote"
"ENA|CAB5803639|CAB5803639.1",982.2,-2.77e-05,72.8,"0%-85%","Eukaryote"
"ENA|CAB5803644|CAB5803644.1",77,-7.86e-28,49.6,"0%-85%","Eukaryote"
"ENA|CAB5803668|CAB5803668.1",960.1,-1.41e-09,75.4,"0%-85%","Eukaryote"
"ENA|CAB5803674|CAB5803674.1",644,-4.16e-60,70,"0%-85%","Eukaryote"
"ENA|CAB5803677|CAB5803677.1",297.1,-3.16e-11,59.4,"0%-85%","Eukaryote"
"ENA|CAB5803695|CAB5803695.1",456.4,-1.31e-21,68.2,"0%-85%","Eukaryote"
"ENA|CAB5803724|CAB5803724.1",317,-1.65e-115,45.8,"0%-85%","Eukaryote"
"ENA|CAB5803727|CAB5803727.1",869,-6.82e-130,48.9,"0%-85%","Eukaryote"
"ENA|CAB5803745|CAB5803745.1",385,-4.79e-91,41,"0%-85%","Eukaryote"
"ENA|CAB5803750|CAB5803750.1",298,-2.69e-89,41.2,"0%-85%","Eukaryote"
"ENA|CAB5803763|CAB5803763.1",791,-1.64e-100,55.9,"0%-85%","Eukaryote"
"ENA|CAB5803816|CAB5803816.1",664,-2.27e-37,71.4,"0%-85%","Eukaryote"
"ENA|CAB5803825|CAB5803825.1",757,-1.62e-09,72.4,"0%-85%","Eukaryote"
"ENA|CAB5803830|CAB5803830.1",134.3,-2.52e-21,45.5,"0%-85%","Eukaryote"
"ENA|CAB5803839|CAB5803839.1",502,-3.76e-46,59.9,"0%-85%","Eukaryote"
"ENA|CAB5803852|CAB5803852.1",890.6,-2.76e-06,44.4,"0%-85%","Eukaryote"
"ENA|CAB5803870|CAB5803870.1",681.2,-5.76e-10,66.1,"0%-85%","Eukaryote"
"ENA|CAB5803888|CAB5803888.1",403.1,-3.33e-08,62,"0%-85%","Eukaryote"
"ENA|CAB5803901|CAB5803901.1",1038,-4.38e-117,59.9,"0%-85%","Eukaryote"
"ENA|CAB5803913|CAB5803913.1",1168.9,-3.85e-08,66.7,"0%-85%","Eukaryote"
"ENA|CAB5803916|CAB5803916.1",1168.5,-3.36e-08,75.5,"0%-85%","Eukaryote"
"ENA|CAB5803918|CAB5803918.1",765.3,-2.26e-08,59.6,"0%-85%","Eukaryote"
"ENA|CAB5803927|CAB5803927.1",101,-2.53e-23,14.1,"0%-85%","Eukaryote"
"ENA|CAB5803934|CAB5803934.1",124.9,-1.3e-24,53.1,"0%-85%","Eukaryote"
"ENA|CAB5803940|CAB5803940.1",116.7,-1.09e-08,18.9,"0%-85%","Eukaryote"
"ENA|CAB5803945|CAB5803945.1",273,-1.04e-32,62.8,"0%-85%","Eukaryote"
"ENA|CAB5803958|CAB5803958.1",671,-5.22e-39,54.7,"0%-85%","Eukaryote"
"ENA|CAB5803962|CAB5803962.1",401,-1.92e-77,59.4,"0%-85%","Eukaryote"
"ENA|CAB5803971|CAB5803971.1",185,-2.83e-48,53.5,"0%-85%","Eukaryote"
"ENA|CAB5803995|CAB5803995.1",257,-1.82e-33,50,"0%-85%","Eukaryote"
"ENA|CAB5804005|CAB5804005.1",350,-4.8e-260,28.3,"0%-85%","Eukaryote"
"ENA|CAB5804009|CAB5804009.1",322,-2.1e-260,28.3,"0%-85%","Eukaryote"
"ENA|CAB5804018|CAB5804018.1",454,-8.62e-82,45.7,"0%-85%","Eukaryote"
"ENA|CAB5804029|CAB5804029.1",1002.5,-5.2e-05,77.3,"0%-85%","Eukaryote"
"ENA|CAB5804037|CAB5804037.1",857,-1.63e-155,54.5,"0%-85%","Eukaryote"
"ENA|CAB5804040|CAB5804040.1",888,-1.17e-30,61.1,"0%-85%","Eukaryote"
"ENA|CAB5804062|CAB5804062.1",446,-6.4e-220,41.6,"0%-85%","Eukaryote"
"ENA|CAB5804093|CAB5804093.1",303,-1.31e-110,42.9,"0%-85%","Eukaryote"
"ENA|CAB5804106|CAB5804106.1",523.4,-2.9e-05,69.7,"0%-85%","Eukaryote"
"ENA|CAB5804137|CAB5804137.1",336,-4.91e-64,50.5,"0%-85%","Eukaryote"
"ENA|CAB5804152|CAB5804152.1",524,-2.03e-58,60.8,"0%-85%","Eukaryote"
"ENA|CAB5804167|CAB5804167.1",753,0,49.9,"0%-85%","Eukaryote"
"ENA|CAB5804179|CAB5804179.1",276.2,-6.1e-15,64.8,"0%-85%","Eukaryote"
"ENA|CAB5804182|CAB5804182.1",573,-3.3e-21,68,"0%-85%","Eukaryote"
"ENA|CAB5804199|CAB5804199.1",929,-2.92e-154,62.2,"0%-85%","Eukaryote"
"ENA|CAB5804257|CAB5804257.1",52,-2.92e-46,2.9,"0%-85%","Eukaryote"
"ENA|CAB5804282|CAB5804282.1",480,-2.47e-99,56.2,"0%-85%","Eukaryote"
"ENA|CAB5804286|CAB5804286.1",510,-1.45e-122,49.5,"0%-85%","Eukaryote"
"ENA|CAB5804341|CAB5804341.1",449,-1.6e-99,42.9,"0%-85%","Eukaryote"
"ENA|CAB5804344|CAB5804344.1",388,-8.7e-33,57.4,"0%-85%","Eukaryote"
"ENA|CAB5804348|CAB5804348.1",1027.2,-5.31e-07,61,"0%-85%","Eukaryote"
"ENA|CAB5804374|CAB5804374.1",615,-1.02e-53,61.8,"0%-85%","Eukaryote"
"ENA|CAB5804452|CAB5804452.1",306,-3.01e-194,11.7,"0%-85%","Eukaryote"
"ENA|CAB5804462|CAB5804462.1",391.6,-1.81e-05,13.7,"0%-85%","Eukaryote"
"ENA|CAB5804479|CAB5804479.1",620.9,-1.95e-21,57.7,"0%-85%","Eukaryote"
"ENA|CAB5804483|CAB5804483.1",609.9,-8.06e-13,57,"0%-85%","Eukaryote"
"ENA|CAB5804486|CAB5804486.1",583.9,-6.38e-13,57,"0%-85%","Eukaryote"
"ENA|CAB5804494|CAB5804494.1",1179,-4.25e-37,67.7,"0%-85%","Eukaryote"
"ENA|CAB5804496|CAB5804496.1",1179,-3.89e-37,67.7,"0%-85%","Eukaryote"
"ENA|CAB5804507|CAB5804507.1",816,-2.02e-142,50.2,"0%-85%","Eukaryote"
"ENA|CAB5804514|CAB5804514.1",389,-1.68e-202,32.9,"0%-85%","Eukaryote"
"ENA|CAB5804517|CAB5804517.1",1151,-6.02e-53,69.1,"0%-85%","Eukaryote"
"ENA|CAB5804579|CAB5804579.1",841,-1.03e-135,43.7,"0%-85%","Eukaryote"
"ENA|CAB5804583|CAB5804583.1",216,-1.26e-31,58.8,"0%-85%","Eukaryote"
"ENA|CAB5804592|CAB5804592.1",403,-4.33e-88,53.3,"0%-85%","Eukaryote"
"ENA|CAB5804643|CAB5804643.1",98,-4.81e-70,29.4,"0%-85%","Eukaryote"
"ENA|CAB5804654|CAB5804654.1",598,-9.11e-08,63.1,"0%-85%","Eukaryote"
"ENA|CAB5804665|CAB5804665.1",878,-4.02e-31,67.9,"0%-85%","Eukaryote"
"ENA|CAB5804672|CAB5804672.1",804,-3.95e-225,51.9,"0%-85%","Eukaryote"
"ENA|CAB5804680|CAB5804680.1",1102,-2.39e-48,71.4,"0%-85%","Eukaryote"
"ENA|CAB5804684|CAB5804684.1",345,-5.67e-38,60.1,"0%-85%","Eukaryote"
"ENA|CAB5804688|CAB5804688.1",321,-4.43e-90,47,"0%-85%","Eukaryote"
"ENA|CAB5804691|CAB5804691.1",-8,0,47.6,"0%-85%","Eukaryote"
"ENA|CAB5804694|CAB5804694.1",79,-2.38e-80,24.4,"0%-85%","Eukaryote"
"ENA|CAB5804698|CAB5804698.1",112,-6.93e-110,15.3,"0%-85%","Eukaryote"
"ENA|CAB5804707|CAB5804707.1",619,-2.7e-116,57.2,"0%-85%","Eukaryote"
"ENA|CAB5804710|CAB5804710.1",159,-2.62e-58,46.8,"0%-85%","Eukaryote"
"ENA|CAB5804714|CAB5804714.1",176,-6.13e-136,29.7,"0%-85%","Eukaryote"
"ENA|CAB5804718|CAB5804718.1",169.7,-1.04e-16,35.6,"0%-85%","Eukaryote"
"ENA|CAB5804728|CAB5804728.1",708.4,-1.31e-11,65.1,"0%-85%","Eukaryote"
"ENA|CAB5804736|CAB5804736.1",180,-1.48e-104,36.1,"0%-85%","Eukaryote"
"ENA|CAB5804749|CAB5804749.1",820,-1.55e-45,66.8,"0%-85%","Eukaryote"
"ENA|CAB5804761|CAB5804761.1",680,-2.82e-46,68,"0%-85%","Eukaryote"
"ENA|CAB5804764|CAB5804764.1",800,-1.74e-77,73,"0%-85%","Eukaryote"
"ENA|CAB5804777|CAB5804777.1",439,-2.42e-61,57.1,"0%-85%","Eukaryote"
"ENA|CAB5804780|CAB5804780.1",212,-1.3e-174,32,"0%-85%","Eukaryote"
"ENA|CAB5804782|CAB5804782.1",630,-4.06e-46,68.8,"0%-85%","Eukaryote"
"ENA|CAB5804789|CAB5804789.1",512,-1.31e-31,60,"0%-85%","Eukaryote"
"ENA|CAB5804806|CAB5804806.1",309,-3.13e-70,52.6,"0%-85%","Eukaryote"
"ENA|CAB5804807|CAB5804807.1",946,-1.59e-208,58.6,"0%-85%","Eukaryote"
"ENA|CAB5804824|CAB5804824.1",666,-1.18e-107,63.7,"0%-85%","Eukaryote"
"ENA|CAB5804826|CAB5804826.1",658,-3.03e-102,64,"0%-85%","Eukaryote"
"ENA|CAB5804832|CAB5804832.1",440.4,-3.59e-12,65.2,"0%-85%","Eukaryote"
"ENA|CAB5804834|CAB5804834.1",441.4,-9.34e-12,65.2,"0%-85%","Eukaryote"
"ENA|CAB5804846|CAB5804846.1",392,-3.21e-26,55.8,"0%-85%","Eukaryote"
"ENA|CAB5804851|CAB5804851.1",952,-4.54e-38,72.5,"0%-85%","Eukaryote"
"ENA|CAB5804854|CAB5804854.1",503.4,-9.22e-08,64.3,"0%-85%","Eukaryote"
"ENA|CAB5804877|CAB5804877.1",1010,-1.52e-28,73.9,"0%-85%","Eukaryote"
"ENA|CAB5804884|CAB5804884.1",660,-4.44e-64,61.4,"0%-85%","Eukaryote"
"ENA|CAB5804888|CAB5804888.1",499,-1.93e-205,37.9,"0%-85%","Eukaryote"
"ENA|CAB5804899|CAB5804899.1",659,-9.17e-33,49.3,"0%-85%","Eukaryote"
"ENA|CAB5804907|CAB5804907.1",801,-1.35e-153,56.9,"0%-85%","Eukaryote"
"ENA|CAB5804917|CAB5804917.1",1012.9,-1.44e-10,73.6,"0%-85%","Eukaryote"
"ENA|CAB5804921|CAB5804921.1",509,-1.89e-114,49.7,"0%-85%","Eukaryote"
"ENA|CAB5804925|CAB5804925.1",286.3,-3.34e-21,58.9,"0%-85%","Eukaryote"
"ENA|CAB5804935|CAB5804935.1",561,-8e-38,64.6,"0%-85%","Eukaryote"
"ENA|CAB5804941|CAB5804941.1",541,-3.14e-40,68.7,"0%-85%","Eukaryote"
"ENA|CAB5804946|CAB5804946.1",916,-1.44e-83,57.6,"0%-85%","Eukaryote"
"ENA|CAB5804950|CAB5804950.1",319,-4.32e-68,53.2,"0%-85%","Eukaryote"
"ENA|CAB5804953|CAB5804953.1",445,-5e-07,57.6,"0%-85%","Eukaryote"
"ENA|CAB5804962|CAB5804962.1",289,-2.25e-70,49,"0%-85%","Eukaryote"
"ENA|CAB5804974|CAB5804974.1",120,-6.9e-15,61.6,"0%-85%","Eukaryote"
"ENA|CAB5804979|CAB5804979.1",231,-4.66e-14,61.6,"0%-85%","Eukaryote"
"ENA|CAB5804983|CAB5804983.1",555.7,-2.25e-05,74.8,"0%-85%","Eukaryote"
"ENA|CAB5805000|CAB5805000.1",1052.2,-5.05e-10,71.2,"0%-85%","Eukaryote"
"ENA|CAB5805003|CAB5805003.1",456,-3.17e-44,65.1,"0%-85%","Eukaryote"
"ENA|CAB5805020|CAB5805020.1",579.5,-2.27e-06,73.2,"0%-85%","Eukaryote"
"ENA|CAB5805029|CAB5805029.1",155,-2.14e-10,66.5,"0%-85%","Eukaryote"
"ENA|CAB5805032|CAB5805032.1",198.8,-2.21e-14,69.8,"0%-85%","Eukaryote"
"ENA|CAB5805036|CAB5805036.1",300.7,-5.26e-21,64,"0%-85%","Eukaryote"
"ENA|CAB5805050|CAB5805050.1",342,-4.37e-35,67.3,"0%-85%","Eukaryote"
"ENA|CAB5805054|CAB5805054.1",483,-1.69e-40,66.9,"0%-85%","Eukaryote"
"ENA|CAB5805059|CAB5805059.1",346,-4.65e-38,67.1,"0%-85%","Eukaryote"
"ENA|CAB5805067|CAB5805067.1",220,-1.82e-30,59.4,"0%-85%","Eukaryote"
"ENA|CAB5805071|CAB5805071.1",488,-1.87e-43,66.7,"0%-85%","Eukaryote"
"ENA|CAB5805074|CAB5805074.1",303,-1.86e-31,67.3,"0%-85%","Eukaryote"
"ENA|CAB5805079|CAB5805079.1",299,-1.73e-28,67.6,"0%-85%","Eukaryote"
"ENA|CAB5805083|CAB5805083.1",363,-2.41e-35,58.8,"0%-85%","Eukaryote"
"ENA|CAB5805115|CAB5805115.1",655,-3.32e-21,69,"0%-85%","Eukaryote"
"ENA|CAB5805121|CAB5805121.1",532,-5.8e-98,51.1,"0%-85%","Eukaryote"
"ENA|CAB5805129|CAB5805129.1",109,-2.12e-44,40.9,"0%-85%","Eukaryote"
"ENA|CAB5805133|CAB5805133.1",109,-1.27e-44,42.6,"0%-85%","Eukaryote"
"ENA|CAB5805141|CAB5805141.1",576,-4.38e-63,65.9,"0%-85%","Eukaryote"
"ENA|CAB5805152|CAB5805152.1",334,-7.59e-38,57.4,"0%-85%","Eukaryote"
"ENA|CAB5805169|CAB5805169.1",407,-9.43e-118,50.5,"0%-85%","Eukaryote"
"ENA|CAB5805182|CAB5805182.1",61,-1.06e-62,25,"0%-85%","Eukaryote"
"ENA|CAB5805186|CAB5805186.1",840.5,-8.35e-06,73.1,"0%-85%","Eukaryote"
"ENA|CAB5805194|CAB5805194.1",1022.6,-5.28e-17,66.3,"0%-85%","Eukaryote"
"ENA|CAB5805198|CAB5805198.1",983.6,-5.25e-17,63.3,"0%-85%","Eukaryote"
"ENA|CAB5805211|CAB5805211.1",618.6,-4.19e-05,66.2,"0%-85%","Eukaryote"
"ENA|CAB5805221|CAB5805221.1",422.8,-5.37e-13,57.9,"0%-85%","Eukaryote"
"ENA|CAB5805225|CAB5805225.1",745,-1.25e-70,70.8,"0%-85%","Eukaryote"
"ENA|CAB5805231|CAB5805231.1",102,-7.41e-84,34.3,"0%-85%","Eukaryote"
"ENA|CAB5805233|CAB5805233.1",108,-7.17e-25,41.8,"0%-85%","Eukaryote"
"ENA|CAB5805239|CAB5805239.1",309,-6.09e-49,48.4,"0%-85%","Eukaryote"
"ENA|CAB5805288|CAB5805288.1",221.1,-1.63e-14,71.8,"0%-85%","Eukaryote"
"ENA|CAB5805296|CAB5805296.1",546,-9.47e-67,58.1,"0%-85%","Eukaryote"
"ENA|CAB5805306|CAB5805306.1",1171,-5.05e-150,59.8,"0%-85%","Eukaryote"
"ENA|CAB5805346|CAB5805346.1",976,0,42.8,"0%-85%","Eukaryote"
"ENA|CAB5805359|CAB5805359.1",505,-6.84e-136,46.8,"0%-85%","Eukaryote"
"ENA|CAB5805364|CAB5805364.1",983,-1.95e-134,45.1,"0%-85%","Eukaryote"
"ENA|CAB5805368|CAB5805368.1",860,-1.54e-129,62,"0%-85%","Eukaryote"
"ENA|CAB5805376|CAB5805376.1",1153,-4.77e-54,54.2,"0%-85%","Eukaryote"
"ENA|CAB5805380|CAB5805380.1",971,-9.97e-33,62.6,"0%-85%","Eukaryote"
"ENA|CAB5805384|CAB5805384.1",763.3,-1.06e-08,68.2,"0%-85%","Eukaryote"
"ENA|CAB5805386|CAB5805386.1",937,-1.79e-48,71,"0%-85%","Eukaryote"
"ENA|CAB5805392|CAB5805392.1",1024,-3.89e-142,60.8,"0%-85%","Eukaryote"
"ENA|CAB5805403|CAB5805403.1",1002,-5.3e-25,60.7,"0%-85%","Eukaryote"
"ENA|CAB5805411|CAB5805411.1",1051,-1.26e-25,64.4,"0%-85%","Eukaryote"
"ENA|CAB5805430|CAB5805430.1",444,-2.23e-31,44.4,"0%-85%","Eukaryote"
"ENA|CAB5805437|CAB5805437.1",567,-1.21e-32,60.9,"0%-85%","Eukaryote"
"ENA|CAB5805440|CAB5805440.1",745,-2.63e-86,65.9,"0%-85%","Eukaryote"
"ENA|CAB5805447|CAB5805447.1",359,-8.61e-23,57.4,"0%-85%","Eukaryote"
"ENA|CAB5805451|CAB5805451.1",581,-2.46e-124,57.9,"0%-85%","Eukaryote"
"ENA|CAB5805454|CAB5805454.1",1012,-1.16e-103,63.1,"0%-85%","Eukaryote"
"ENA|CAB5805532|CAB5805532.1",304.2,-8.46e-11,67.1,"0%-85%","Eukaryote"
"ENA|CAB5805535|CAB5805535.1",920.2,-5.47e-09,65.5,"0%-85%","Eukaryote"
"ENA|CAB5805540|CAB5805540.1",1083.2,-5.16e-09,66.1,"0%-85%","Eukaryote"
"ENA|CAB5805556|CAB5805556.1",620.7,-1.33e-09,57.5,"0%-85%","Eukaryote"
"ENA|CAB5805577|CAB5805577.1",447.9,-4.07e-05,61.7,"0%-85%","Eukaryote"
"ENA|CAB5805586|CAB5805586.1",436.9,-7.34e-06,64.3,"0%-85%","Eukaryote"
"ENA|CAB5805616|CAB5805616.1",311,-2.99e-196,26.9,"0%-85%","Eukaryote"
"ENA|CAB5805626|CAB5805626.1",152.5,-8.99e-18,59,"0%-85%","Eukaryote"
"ENA|CAB5805627|CAB5805627.1",868.3,-3.52e-09,60.3,"0%-85%","Eukaryote"
"ENA|CAB5805639|CAB5805639.1",924,-6.21e-229,55.4,"0%-85%","Eukaryote"
"ENA|CAB5805645|CAB5805645.1",840,-6.4e-25,62.8,"0%-85%","Eukaryote"
"ENA|CAB5805665|CAB5805665.1",909.8,-2.89e-14,50,"0%-85%","Eukaryote"
"ENA|CAB5805668|CAB5805668.1",612,-1.18e-114,59.6,"0%-85%","Eukaryote"
"ENA|CAB5805675|CAB5805675.1",639.5,-4.47e-17,74.1,"0%-85%","Eukaryote"
"ENA|CAB5805681|CAB5805681.1",396,-8.26e-187,41.1,"0%-85%","Eukaryote"
"ENA|CAB5805695|CAB5805695.1",633,-7.15e-41,63.1,"0%-85%","Eukaryote"
"ENA|CAB5805701|CAB5805701.1",755,-4.48e-41,70.6,"0%-85%","Eukaryote"
"ENA|CAB5805706|CAB5805706.1",1143,-8.58e-52,69.8,"0%-85%","Eukaryote"
"ENA|CAB5805710|CAB5805710.1",704,-2.52e-102,56.2,"0%-85%","Eukaryote"
"ENA|CAB5805720|CAB5805720.1",1002.1,-2.13e-06,73.1,"0%-85%","Eukaryote"
"ENA|CAB5805728|CAB5805728.1",578,-6.62e-64,47.6,"0%-85%","Eukaryote"
"ENA|CAB5805733|CAB5805733.1",381,-6.73e-27,61.4,"0%-85%","Eukaryote"
"ENA|CAB5805745|CAB5805745.1",236.4,-6.69e-06,73.2,"0%-85%","Eukaryote"
"ENA|CAB5805757|CAB5805757.1",657,-1.42e-18,67.9,"0%-85%","Eukaryote"
"ENA|CAB5805764|CAB5805764.1",933,-1.06e-162,46.6,"0%-85%","Eukaryote"
"ENA|CAB5805776|CAB5805776.1",544,-4.28e-203,45.7,"0%-85%","Eukaryote"
"ENA|CAB5805791|CAB5805791.1",460,-3.56e-115,30.4,"0%-85%","Eukaryote"
"ENA|CAB5805803|CAB5805803.1",780,-4.17e-79,48.9,"0%-85%","Eukaryote"
"ENA|CAB5805809|CAB5805809.1",548,-1.11e-26,71.4,"0%-85%","Eukaryote"
"ENA|CAB5805813|CAB5805813.1",906.9,-4.08e-05,47.7,"0%-85%","Eukaryote"
"ENA|CAB5805830|CAB5805830.1",657,-2.13e-219,50.1,"0%-85%","Eukaryote"
"ENA|CAB5805838|CAB5805838.1",386.9,-5.68e-19,67.4,"0%-85%","Eukaryote"
"ENA|CAB5805845|CAB5805845.1",600,-1.26e-25,67.6,"0%-85%","Eukaryote"
"ENA|CAB5805848|CAB5805848.1",541.2,-4.88e-21,66.3,"0%-85%","Eukaryote"
"ENA|CAB5805850|CAB5805850.1",684,-3.47e-48,43.5,"0%-85%","Eukaryote"
"ENA|CAB5805857|CAB5805857.1",296,-2.43e-101,42.1,"0%-85%","Eukaryote"
"ENA|CAB5805955|CAB5805955.1",614.7,-4.23e-20,64.7,"0%-85%","Eukaryote"
"ENA|CAB5805958|CAB5805958.1",946,-1.05e-73,36.5,"0%-85%","Eukaryote"
"ENA|CAB5805999|CAB5805999.1",690,-4.33e-48,66.4,"0%-85%","Eukaryote"
"ENA|CAB5806054|CAB5806054.1",91,-1.8e-32,33.2,"0%-85%","Eukaryote"
"ENA|CAB5806058|CAB5806058.1",811.1,-3.12e-16,65.7,"0%-85%","Eukaryote"
