"","qseqid","diff_Tscore","diff_E_Value","diff_P_Ident","perc_diff_Tscore","Group"
"1","ENA|ABE97915|ABE97915.1",NA,NA,NA,NA,"aurantio_only"
"11688","ENA|CAB5810371|CAB5810371.1",NA,NA,NA,NA,"laby_only"
"11689","ENA|CAB5810375|CAB5810375.1",NA,NA,NA,NA,"laby_only"
"11690","ENA|CAB5810378|CAB5810378.1",NA,NA,NA,NA,"laby_only"
"11691","ENA|CAB5810385|CAB5810385.1",NA,NA,NA,NA,"laby_only"
"11692","ENA|CAB5810386|CAB5810386.1",NA,NA,NA,NA,"laby_only"
"11693","ENA|CAB5810389|CAB5810389.1",NA,NA,NA,NA,"laby_only"
"11694","ENA|CAB5810392|CAB5810392.1",NA,NA,NA,NA,"laby_only"
"11695","ENA|CAB5810396|CAB5810396.1",NA,NA,NA,NA,"laby_only"
"11696","ENA|CAB5810398|CAB5810398.1",NA,NA,NA,NA,"laby_only"
"11697","ENA|CAB5810402|CAB5810402.1",NA,NA,NA,NA,"laby_only"
"11698","ENA|CAB5810405|CAB5810405.1",NA,NA,NA,NA,"laby_only"
"11699","ENA|CAB5810408|CAB5810408.1",NA,NA,NA,NA,"laby_only"
"11700","ENA|CAB5810412|CAB5810412.1",NA,NA,NA,NA,"laby_only"
"11701","ENA|CAB5810414|CAB5810414.1",NA,NA,NA,NA,"laby_only"
"11702","ENA|CAB5810418|CAB5810418.1",NA,NA,NA,NA,"laby_only"
"11703","ENA|CAB5810421|CAB5810421.1",NA,NA,NA,NA,"laby_only"
"11704","ENA|CAB5810426|CAB5810426.1",NA,NA,NA,NA,"laby_only"
"11705","ENA|CAB5810431|CAB5810431.1",NA,NA,NA,NA,"laby_only"
"11706","ENA|CAB5810439|CAB5810439.1",NA,NA,NA,NA,"laby_only"
"11707","ENA|CAB5810442|CAB5810442.1",NA,NA,NA,NA,"laby_only"
"11708","ENA|CAB5810445|CAB5810445.1",NA,NA,NA,NA,"laby_only"
"11709","ENA|CAB5810447|CAB5810447.1",NA,NA,NA,NA,"laby_only"
"11710","ENA|CAB5810458|CAB5810458.1",NA,NA,NA,NA,"laby_only"
"11711","ENA|CAB5810462|CAB5810462.1",NA,NA,NA,NA,"laby_only"
"11712","ENA|CAB5810465|CAB5810465.1",NA,NA,NA,NA,"laby_only"
"11713","ENA|CAB5810469|CAB5810469.1",NA,NA,NA,NA,"laby_only"
"11714","ENA|CAB5810479|CAB5810479.1",NA,NA,NA,NA,"laby_only"
"11715","ENA|CAB5810482|CAB5810482.1",NA,NA,NA,NA,"laby_only"
"11716","ENA|CAB5728969|CAB5728969.1",377,-5.91e-31,62,"0%-85%","Laby_and_Strameno"
"11717","ENA|CAB5728984|CAB5728984.1",376.8,-1.36e-08,52.1,"0%-85%","Laby_and_Strameno"
"11718","ENA|CAB5729028|CAB5729028.1",781,-1.71e-48,67.6,"0%-85%","Laby_and_Strameno"
"11719","ENA|CAB5729111|CAB5729111.1",550,-7.74e-37,64,"0%-85%","Laby_and_Strameno"
"11720","ENA|CAB5729167|CAB5729167.1",258,-2.99e-63,44.4,"0%-85%","Laby_and_Strameno"
"11721","ENA|CAB5729367|CAB5729367.1",286.4,-1.18e-15,57.3,"0%-85%","Laby_and_Strameno"
"11722","ENA|CAB5729488|CAB5729488.1",100,-2e-38,35.2,"0%-85%","Laby_and_Strameno"
"11723","ENA|CAB5729515|CAB5729515.1",255,-4.47e-109,45.3,"0%-85%","Laby_and_Strameno"
"11724","ENA|CAB5729580|CAB5729580.1",269,-8.64e-29,61.5,"0%-85%","Laby_and_Strameno"
"11725","ENA|CAB5729822|CAB5729822.1",450,-2.3e-56,57.9,"0%-85%","Laby_and_Strameno"
"11726","ENA|CAB5729869|CAB5729869.1",568,-5.09e-270,40.5,"0%-85%","Laby_and_Strameno"
"11727","ENA|CAB5729910|CAB5729910.1",459.6,-1.33e-19,69.7,"0%-85%","Laby_and_Strameno"
"11728","ENA|CAB5730079|CAB5730079.1",232.2,-3.95e-10,67,"0%-85%","Laby_and_Strameno"
"11729","ENA|CAB5730134|CAB5730134.1",214,-9.87e-42,51.7,"0%-85%","Laby_and_Strameno"
"11730","ENA|CAB5730218|CAB5730218.1",333,-5.93e-122,36.3,"0%-85%","Laby_and_Strameno"
"11731","ENA|CAB5730389|CAB5730389.1",495,-9.6e-87,56.5,"0%-85%","Laby_and_Strameno"
"11732","ENA|CAB5730427|CAB5730427.1",280,-6.02e-254,35.9,"0%-85%","Laby_and_Strameno"
"11733","ENA|CAB5730463|CAB5730463.1",172.6,-4.03e-15,59.6,"0%-85%","Laby_and_Strameno"
"11734","ENA|CAB5730494|CAB5730494.1",332.1,-5.7e-12,72.7,"0%-85%","Laby_and_Strameno"
"11735","ENA|CAB5730546|CAB5730546.1",300.7,-1.1e-17,30.5,"0%-85%","Laby_and_Strameno"
"11736","ENA|CAB5730756|CAB5730756.1",491,-6.61e-115,50.7,"0%-85%","Laby_and_Strameno"
"11737","ENA|CAB5730765|CAB5730765.1",506,-9.85e-196,45.4,"0%-85%","Laby_and_Strameno"
"11738","ENA|CAB5730767|CAB5730767.1",538,-4.06e-47,53.4,"0%-85%","Laby_and_Strameno"
"11739","ENA|CAB5730785|CAB5730785.1",362,-1.33e-30,65,"0%-85%","Laby_and_Strameno"
"11740","ENA|CAB5730935|CAB5730935.1",467,-2.69e-83,54.7,"0%-85%","Laby_and_Strameno"
"11741","ENA|CAB5730996|CAB5730996.1",470,-8.66e-158,64,"0%-85%","Laby_and_Strameno"
"11742","ENA|CAB5731076|CAB5731076.1",410.7,-1.12e-15,62.4,"0%-85%","Laby_and_Strameno"
"11743","ENA|CAB5731166|CAB5731166.1",255,-2.55e-48,57.2,"0%-85%","Laby_and_Strameno"
"11744","ENA|CAB5731384|CAB5731384.1",131,-9.38e-08,50.8,"0%-85%","Laby_and_Strameno"
"11745","ENA|CAB5731464|CAB5731464.1",282,-5.58e-37,33.3,"0%-85%","Laby_and_Strameno"
"11746","ENA|CAB5731731|CAB5731731.1",266.2,-5.92e-10,69,"0%-85%","Laby_and_Strameno"
"11747","ENA|CAB5731788|CAB5731788.1",707,-1.24e-31,66.5,"0%-85%","Laby_and_Strameno"
"11748","ENA|CAB5731870|CAB5731870.1",37,-1.16e-64,12.4,"0%-85%","Laby_and_Strameno"
"11749","ENA|CAB5731873|CAB5731873.1",709,-2.41e-26,57.6,"0%-85%","Laby_and_Strameno"
"11750","ENA|CAB5732032|CAB5732032.1",44,-2.61e-96,13.2,"0%-85%","Laby_and_Strameno"
"11751","ENA|CAB5732159|CAB5732159.1",432,-2.33e-147,48.9,"0%-85%","Laby_and_Strameno"
"11752","ENA|CAB5732206|CAB5732206.1",686,-4.69e-105,36.1,"0%-85%","Laby_and_Strameno"
"11753","ENA|CAB5732524|CAB5732524.1",586,-3.84e-45,66.7,"0%-85%","Laby_and_Strameno"
"11754","ENA|CAB5732614|CAB5732614.1",351,-5.29e-39,68.5,"0%-85%","Laby_and_Strameno"
"11755","ENA|CAB5732711|CAB5732711.1",332.6,-3.6e-16,69.1,"0%-85%","Laby_and_Strameno"
"11756","ENA|CAB5732733|CAB5732733.1",520,-9.18e-29,73.7,"0%-85%","Laby_and_Strameno"
"11757","ENA|CAB5732758|CAB5732758.1",55,-1.5e-60,27.5,"0%-85%","Laby_and_Strameno"
"11758","ENA|CAB5732822|CAB5732822.1",92,-2.34e-72,24.8,"0%-85%","Laby_and_Strameno"
"11759","ENA|CAB5732838|CAB5732838.1",289,-8.99e-36,53.1,"0%-85%","Laby_and_Strameno"
"11760","ENA|CAB5732857|CAB5732857.1",430.1,-2.51e-12,69.1,"0%-85%","Laby_and_Strameno"
"11761","ENA|CAB5732924|CAB5732924.1",506,-4.97e-45,65.9,"0%-85%","Laby_and_Strameno"
"11762","ENA|CAB5732993|CAB5732993.1",625.1,-2.56e-09,78.9,"0%-85%","Laby_and_Strameno"
"11763","ENA|CAB5733036|CAB5733036.1",621.6,-6e-13,33.8,"0%-85%","Laby_and_Strameno"
"11764","ENA|CAB5733361|CAB5733361.1",590,-1.33e-26,65,"0%-85%","Laby_and_Strameno"
"11765","ENA|CAB5733400|CAB5733400.1",140.1,-3.64e-16,60.6,"0%-85%","Laby_and_Strameno"
"11766","ENA|CAB5733403|CAB5733403.1",529,-9.68e-33,61.4,"0%-85%","Laby_and_Strameno"
"11767","ENA|CAB5733436|CAB5733436.1",479.1,-7.18e-06,71.4,"0%-85%","Laby_and_Strameno"
"11768","ENA|CAB5733627|CAB5733627.1",184.9,-4.85e-12,67.7,"0%-85%","Laby_and_Strameno"
"11769","ENA|CAB5733732|CAB5733732.1",486.2,-1.46e-07,66.4,"0%-85%","Laby_and_Strameno"
"11770","ENA|CAB5734094|CAB5734094.1",614,-3.31e-69,49.5,"0%-85%","Laby_and_Strameno"
"11771","ENA|CAB5734270|CAB5734270.1",141,-3.16e-106,24.2,"0%-85%","Laby_and_Strameno"
"11772","ENA|CAB5734516|CAB5734516.1",790.1,-1.4e-06,66.7,"0%-85%","Laby_and_Strameno"
"11773","ENA|CAB5734646|CAB5734646.1",111,-4.32e-91,30.6,"0%-85%","Laby_and_Strameno"
"11774","ENA|CAB5734696|CAB5734696.1",395,-8.21e-27,62.6,"0%-85%","Laby_and_Strameno"
"11775","ENA|CAB5734717|CAB5734717.1",184.7,-2.93e-10,54.6,"0%-85%","Laby_and_Strameno"
"11776","ENA|CAB5735058|CAB5735058.1",679,-1.82e-127,50.5,"0%-85%","Laby_and_Strameno"
"11777","ENA|CAB5735221|CAB5735221.1",462,-2.76e-42,61,"0%-85%","Laby_and_Strameno"
"11778","ENA|CAB5735317|CAB5735317.1",368.1,-4.69e-07,47.3,"0%-85%","Laby_and_Strameno"
"11779","ENA|CAB5735666|CAB5735666.1",416,-1.51e-118,52.9,"0%-85%","Laby_and_Strameno"
"11780","ENA|CAB5735715|CAB5735715.1",789,-2.76e-37,58.3,"0%-85%","Laby_and_Strameno"
"11781","ENA|CAB5735809|CAB5735809.1",51,-4.15e-46,25.6,"0%-85%","Laby_and_Strameno"
"11782","ENA|CAB5735861|CAB5735861.1",611,-4.66e-49,58.8,"0%-85%","Laby_and_Strameno"
"11783","ENA|CAB5736054|CAB5736054.1",335,-2.16e-29,62.5,"0%-85%","Laby_and_Strameno"
"11784","ENA|CAB5736152|CAB5736152.1",298,-1.74e-101,38.7,"0%-85%","Laby_and_Strameno"
"11785","ENA|CAB5736166|CAB5736166.1",70,-1.79e-61,22.6,"0%-85%","Laby_and_Strameno"
"11786","ENA|CAB5736205|CAB5736205.1",77,-1.79e-47,36.9,"0%-85%","Laby_and_Strameno"
"11787","ENA|CAB5736365|CAB5736365.1",646,-9.12e-71,61.2,"0%-85%","Laby_and_Strameno"
"11788","ENA|CAB5736371|CAB5736371.1",353,-5.59e-43,60.5,"0%-85%","Laby_and_Strameno"
"11789","ENA|CAB5736408|CAB5736408.1",271,-6.11e-58,52.2,"0%-85%","Laby_and_Strameno"
"11790","ENA|CAB5736537|CAB5736537.1",395,-9.2e-19,58,"0%-85%","Laby_and_Strameno"
"11791","ENA|CAB5736542|CAB5736542.1",267,-6.56e-42,24.8,"0%-85%","Laby_and_Strameno"
"11792","ENA|CAB5736641|CAB5736641.1",646.6,-1.79e-09,77.3,"0%-85%","Laby_and_Strameno"
"11793","ENA|CAB5736646|CAB5736646.1",488,-3.89e-63,65.8,"0%-85%","Laby_and_Strameno"
"11794","ENA|CAB5736790|CAB5736790.1",118,-2.66e-107,32.9,"0%-85%","Laby_and_Strameno"
"11795","ENA|CAB5737056|CAB5737056.1",169,-2.48e-43,52.7,"0%-85%","Laby_and_Strameno"
"11796","ENA|CAB5737111|CAB5737111.1",310,-8.26e-111,44.6,"0%-85%","Laby_and_Strameno"
"11797","ENA|CAB5737199|CAB5737199.1",611,-3.38e-69,64.6,"0%-85%","Laby_and_Strameno"
"11798","ENA|CAB5737374|CAB5737374.1",376,-1.55e-25,64.1,"0%-85%","Laby_and_Strameno"
"11799","ENA|CAB5737428|CAB5737428.1",716,-1.72e-43,49.7,"0%-85%","Laby_and_Strameno"
"11800","ENA|CAB5737540|CAB5737540.1",268,-1.92e-60,54.8,"0%-85%","Laby_and_Strameno"
"11801","ENA|CAB5737707|CAB5737707.1",409,0,18.6,"0%-85%","Laby_and_Strameno"
"11802","ENA|CAB5737874|CAB5737874.1",440.7,-2.36e-10,70.6,"0%-85%","Laby_and_Strameno"
"11803","ENA|CAB5737928|CAB5737928.1",557,-1.29e-33,68.5,"0%-85%","Laby_and_Strameno"
"11804","ENA|CAB5737946|CAB5737946.1",91,-1.79e-35,45.8,"0%-85%","Laby_and_Strameno"
"11805","ENA|CAB5737983|CAB5737983.1",281,-3.33e-113,41.5,"0%-85%","Laby_and_Strameno"
"11806","ENA|CAB5737997|CAB5737997.1",255,-4.62e-42,50.4,"0%-85%","Laby_and_Strameno"
"11807","ENA|CAB5738045|CAB5738045.1",361,-9.78e-41,61.5,"0%-85%","Laby_and_Strameno"
"11808","ENA|CAB5738060|CAB5738060.1",199,-3e-34,55.8,"0%-85%","Laby_and_Strameno"
"11809","ENA|CAB5738227|CAB5738227.1",316,-2.17e-24,50.4,"0%-85%","Laby_and_Strameno"
"11810","ENA|CAB5738317|CAB5738317.1",286,-2.3e-150,24.2,"0%-85%","Laby_and_Strameno"
"11811","ENA|CAB5738425|CAB5738425.1",111,-1.95e-126,27.2,"0%-85%","Laby_and_Strameno"
"11812","ENA|CAB5738462|CAB5738462.1",139,-1.37e-13,67,"0%-85%","Laby_and_Strameno"
"11813","ENA|CAB5738596|CAB5738596.1",98,-7.24e-25,46.9,"0%-85%","Laby_and_Strameno"
"11814","ENA|CAB5738726|CAB5738726.1",42,-5.75e-90,15.6,"0%-85%","Laby_and_Strameno"
"11815","ENA|CAB5738776|CAB5738776.1",48,-3.61e-32,12.2,"0%-85%","Laby_and_Strameno"
"11816","ENA|CAB5738845|CAB5738845.1",194.4,-4.25e-09,72.6,"0%-85%","Laby_and_Strameno"
"11817","ENA|CAB5738897|CAB5738897.1",447,-4.5e-56,57.8,"0%-85%","Laby_and_Strameno"
"11818","ENA|CAB5739058|CAB5739058.1",197.8,-1.24e-13,30.3,"0%-85%","Laby_and_Strameno"
"11819","ENA|CAB5739611|CAB5739611.1",721,-1.93e-87,63.6,"0%-85%","Laby_and_Strameno"
"11820","ENA|CAB5740135|CAB5740135.1",648,-1.28e-112,59.6,"0%-85%","Laby_and_Strameno"
"11821","ENA|CAB5740295|CAB5740295.1",634,-7.23e-33,65.2,"0%-85%","Laby_and_Strameno"
"11822","ENA|CAB5740321|CAB5740321.1",331,-1.47e-66,54.9,"0%-85%","Laby_and_Strameno"
"11823","ENA|CAB5740440|CAB5740440.1",449,-7.76e-38,66.1,"0%-85%","Laby_and_Strameno"
"11824","ENA|CAB5740630|CAB5740630.1",627,-4.56e-196,44.8,"0%-85%","Laby_and_Strameno"
"11825","ENA|CAB5740643|CAB5740643.1",298,-2.67e-09,45.5,"0%-85%","Laby_and_Strameno"
"11826","ENA|CAB5740731|CAB5740731.1",236,-7.41e-45,57,"0%-85%","Laby_and_Strameno"
"11827","ENA|CAB5740805|CAB5740805.1",48,-3.47e-85,13.5,"0%-85%","Laby_and_Strameno"
"11828","ENA|CAB5740951|CAB5740951.1",75.4,-2.22e-12,21,"0%-85%","Laby_and_Strameno"
"11829","ENA|CAB5741081|CAB5741081.1",162,-1.68e-35,46.7,"0%-85%","Laby_and_Strameno"
"11830","ENA|CAB5741094|CAB5741094.1",231,-1.1e-113,34.6,"0%-85%","Laby_and_Strameno"
"11831","ENA|CAB5741127|CAB5741127.1",615.1,-7.43e-10,67.7,"0%-85%","Laby_and_Strameno"
"11832","ENA|CAB5741132|CAB5741132.1",278,-3.41e-43,57.1,"0%-85%","Laby_and_Strameno"
"11833","ENA|CAB5741141|CAB5741141.1",308.1,-1.08e-09,70.3,"0%-85%","Laby_and_Strameno"
"11834","ENA|CAB5741234|CAB5741234.1",39,-4.11e-58,19,"0%-85%","Laby_and_Strameno"
"11835","ENA|CAB5741243|CAB5741243.1",66.6,-4.08e-14,19,"0%-85%","Laby_and_Strameno"
"11836","ENA|CAB5741303|CAB5741303.1",136,-4.98e-30,51.6,"0%-85%","Laby_and_Strameno"
"11837","ENA|CAB5741535|CAB5741535.1",239.9,-1.1e-11,70.8,"0%-85%","Laby_and_Strameno"
"11838","ENA|CAB5741554|CAB5741554.1",587,-2.34e-40,69,"0%-85%","Laby_and_Strameno"
"11839","ENA|CAB5741601|CAB5741601.1",332.8,-1.46e-15,58.2,"0%-85%","Laby_and_Strameno"
"11840","ENA|CAB5741724|CAB5741724.1",209,-5.57e-62,49.2,"0%-85%","Laby_and_Strameno"
"11841","ENA|CAB5741756|CAB5741756.1",103.5,-4.18e-13,32.1,"0%-85%","Laby_and_Strameno"
"11842","ENA|CAB5742182|CAB5742182.1",156,-3.19e-76,41.5,"0%-85%","Laby_and_Strameno"
"11843","ENA|CAB5742549|CAB5742549.1",181.3,-3.34e-11,56.5,"0%-85%","Laby_and_Strameno"
"11844","ENA|CAB5742649|CAB5742649.1",386.1,-1.1e-13,61.7,"0%-85%","Laby_and_Strameno"
"11845","ENA|CAB5742747|CAB5742747.1",187.9,-2.44e-22,60,"0%-85%","Laby_and_Strameno"
"11846","ENA|CAB5742806|CAB5742806.1",162.7,-6.27e-17,37.2,"0%-85%","Laby_and_Strameno"
"11847","ENA|CAB5742811|CAB5742811.1",100.6,-2.75e-09,28.9,"0%-85%","Laby_and_Strameno"
"11848","ENA|CAB5743073|CAB5743073.1",204,-7.59e-37,56.1,"0%-85%","Laby_and_Strameno"
"11849","ENA|CAB5743119|CAB5743119.1",237,-4.31e-55,57.8,"0%-85%","Laby_and_Strameno"
"11850","ENA|CAB5743133|CAB5743133.1",148,-2.03e-54,45.9,"0%-85%","Laby_and_Strameno"
"11851","ENA|CAB5743190|CAB5743190.1",122,-1.09e-23,55.1,"0%-85%","Laby_and_Strameno"
"11852","ENA|CAB5743195|CAB5743195.1",150,-5.1e-24,57.6,"0%-85%","Laby_and_Strameno"
"11853","ENA|CAB5743269|CAB5743269.1",621,-1.07e-95,54.9,"0%-85%","Laby_and_Strameno"
"11854","ENA|CAB5743365|CAB5743365.1",112,-6.64e-33,41.4,"0%-85%","Laby_and_Strameno"
"11855","ENA|CAB5743480|CAB5743480.1",192,-1.68e-39,42.7,"0%-85%","Laby_and_Strameno"
"11856","ENA|CAB5743678|CAB5743678.1",278,-9.84e-60,40.8,"0%-85%","Laby_and_Strameno"
"11857","ENA|CAB5743722|CAB5743722.1",245.8,-1.72e-07,50,"0%-85%","Laby_and_Strameno"
"11858","ENA|CAB5743743|CAB5743743.1",94.1,-6.25e-18,39.2,"0%-85%","Laby_and_Strameno"
"11859","ENA|CAB5743752|CAB5743752.1",75,-1.98e-61,27.2,"0%-85%","Laby_and_Strameno"
"11860","ENA|CAB5744123|CAB5744123.1",569,-1.44e-30,70,"0%-85%","Laby_and_Strameno"
"11861","ENA|CAB5744127|CAB5744127.1",801,-2.45e-92,60.2,"0%-85%","Laby_and_Strameno"
"11862","ENA|CAB5744210|CAB5744210.1",166.2,-9.13e-22,26.9,"0%-85%","Laby_and_Strameno"
"11863","ENA|CAB5744354|CAB5744354.1",289,-7.67e-49,60.9,"0%-85%","Laby_and_Strameno"
"11864","ENA|CAB5744376|CAB5744376.1",391,-1.84e-227,31.7,"0%-85%","Laby_and_Strameno"
"11865","ENA|CAB5744408|CAB5744408.1",193,-2.48e-38,57.5,"0%-85%","Laby_and_Strameno"
"11866","ENA|CAB5744575|CAB5744575.1",457,-9.87e-106,53.5,"0%-85%","Laby_and_Strameno"
"11867","ENA|CAB5744608|CAB5744608.1",436.2,-9.37e-08,55.2,"0%-85%","Laby_and_Strameno"
"11868","ENA|CAB5744654|CAB5744654.1",682,-8.16e-168,52.2,"0%-85%","Laby_and_Strameno"
"11869","ENA|CAB5744674|CAB5744674.1",577,-7.1e-11,64.9,"0%-85%","Laby_and_Strameno"
"11870","ENA|CAB5744830|CAB5744830.1",715.3,-2.93e-19,69.4,"0%-85%","Laby_and_Strameno"
"11871","ENA|CAB5744836|CAB5744836.1",197,-1.01e-47,43,"0%-85%","Laby_and_Strameno"
"11872","ENA|CAB5745027|CAB5745027.1",757,-2.11e-75,58.3,"0%-85%","Laby_and_Strameno"
"11873","ENA|CAB5745131|CAB5745131.1",156,-5.99e-23,53.5,"0%-85%","Laby_and_Strameno"
"11874","ENA|CAB5745168|CAB5745168.1",144,-1.35e-28,61.8,"0%-85%","Laby_and_Strameno"
"11875","ENA|CAB5745199|CAB5745199.1",623,-1.48e-153,50.4,"0%-85%","Laby_and_Strameno"
"11876","ENA|CAB5745211|CAB5745211.1",243.8,-4.89e-21,60.8,"0%-85%","Laby_and_Strameno"
"11877","ENA|CAB5745401|CAB5745401.1",99,-5.43e-33,41.9,"0%-85%","Laby_and_Strameno"
"11878","ENA|CAB5745473|CAB5745473.1",60,-4.58e-27,4.2,"0%-85%","Laby_and_Strameno"
"11879","ENA|CAB5745501|CAB5745501.1",124,-2e-22,59.4,"0%-85%","Laby_and_Strameno"
"11880","ENA|CAB5745530|CAB5745530.1",23.1,-6.339999656e-07,45.2,"0%-85%","Laby_and_Strameno"
"11881","ENA|CAB5745534|CAB5745534.1",277,-1.33e-37,61.1,"0%-85%","Laby_and_Strameno"
"11882","ENA|CAB5745625|CAB5745625.1",606,-8.65e-25,34.4,"0%-85%","Laby_and_Strameno"
"11883","ENA|CAB5745852|CAB5745852.1",253,-1.44e-24,49.4,"0%-85%","Laby_and_Strameno"
"11884","ENA|CAB5745960|CAB5745960.1",244,-5.85e-28,62.2,"0%-85%","Laby_and_Strameno"
"11885","ENA|CAB5746056|CAB5746056.1",442,-5.83e-31,60.3,"0%-85%","Laby_and_Strameno"
"11886","ENA|CAB5746228|CAB5746228.1",194,-2.52e-56,46.6,"0%-85%","Laby_and_Strameno"
"11887","ENA|CAB5746297|CAB5746297.1",564,-3.42e-82,56.8,"0%-85%","Laby_and_Strameno"
"11888","ENA|CAB5746419|CAB5746419.1",283,-6.48e-19,71,"0%-85%","Laby_and_Strameno"
"11889","ENA|CAB5746447|CAB5746447.1",677,-2.83e-70,60,"0%-85%","Laby_and_Strameno"
"11890","ENA|CAB5746481|CAB5746481.1",140,-3.75e-39,45,"0%-85%","Laby_and_Strameno"
"11891","ENA|CAB5746682|CAB5746682.1",58,-1.13e-57,20.8,"0%-85%","Laby_and_Strameno"
"11892","ENA|CAB5746865|CAB5746865.1",145.4,-9.22e-12,65.1,"0%-85%","Laby_and_Strameno"
"11893","ENA|CAB5747266|CAB5747266.1",225.6,-7.75e-06,48.4,"0%-85%","Laby_and_Strameno"
"11894","ENA|CAB5747474|CAB5747474.1",142.1,-3.41e-10,57.6,"0%-85%","Laby_and_Strameno"
"11895","ENA|CAB5747558|CAB5747558.1",308,-1.77e-25,65.5,"0%-85%","Laby_and_Strameno"
"11896","ENA|CAB5747628|CAB5747628.1",669,-4.67e-27,73.6,"0%-85%","Laby_and_Strameno"
"11897","ENA|CAB5747653|CAB5747653.1",90.5,-7.92e-20,34.5,"0%-85%","Laby_and_Strameno"
"11898","ENA|CAB5747714|CAB5747714.1",112,-2.39e-28,32.4,"0%-85%","Laby_and_Strameno"
"11899","ENA|CAB5747727|CAB5747727.1",146,-4.57e-58,47.2,"0%-85%","Laby_and_Strameno"
"11900","ENA|CAB5747764|CAB5747764.1",224.2,-3.09e-24,56.5,"0%-85%","Laby_and_Strameno"
"11901","ENA|CAB5747769|CAB5747769.1",340,-1.76e-23,56.9,"0%-85%","Laby_and_Strameno"
"11902","ENA|CAB5747864|CAB5747864.1",645.1,-4.19e-19,73.4,"0%-85%","Laby_and_Strameno"
"11903","ENA|CAB5747883|CAB5747883.1",198.2,-2.07e-21,46.6,"0%-85%","Laby_and_Strameno"
"11904","ENA|CAB5748451|CAB5748451.1",472,-7.58e-112,55.7,"0%-85%","Laby_and_Strameno"
"11905","ENA|CAB5748644|CAB5748644.1",156.3,-1.2e-08,65.7,"0%-85%","Laby_and_Strameno"
"11906","ENA|CAB5748825|CAB5748825.1",664,-1.04e-38,64,"0%-85%","Laby_and_Strameno"
"11907","ENA|CAB5748828|CAB5748828.1",152.1,-1.2e-17,67.2,"0%-85%","Laby_and_Strameno"
"11908","ENA|CAB5749076|CAB5749076.1",131,-2.06e-86,32.5,"0%-85%","Laby_and_Strameno"
"11909","ENA|CAB5749147|CAB5749147.1",31,-1.81999999999832e-77,15.4,"0%-85%","Laby_and_Strameno"
"11910","ENA|CAB5749295|CAB5749295.1",135,-1.84e-17,53.6,"0%-85%","Laby_and_Strameno"
"11911","ENA|CAB5749421|CAB5749421.1",243.8,-6.4e-14,52.4,"0%-85%","Laby_and_Strameno"
"11912","ENA|CAB5749465|CAB5749465.1",96,-3.36e-53,48.2,"0%-85%","Laby_and_Strameno"
"11913","ENA|CAB5749469|CAB5749469.1",528.1,-4.76e-18,66,"0%-85%","Laby_and_Strameno"
"11914","ENA|CAB5749481|CAB5749481.1",134,-5.39e-77,39.9,"0%-85%","Laby_and_Strameno"
"11915","ENA|CAB5749491|CAB5749491.1",61,-9.68e-58,19.8,"0%-85%","Laby_and_Strameno"
"11916","ENA|CAB5749591|CAB5749591.1",543,-6.42e-34,52.1,"0%-85%","Laby_and_Strameno"
"11917","ENA|CAB5749601|CAB5749601.1",212.4,-1.31e-11,9.2,"0%-85%","Laby_and_Strameno"
"11918","ENA|CAB5749607|CAB5749607.1",185.4,-9.05e-12,9.3,"0%-85%","Laby_and_Strameno"
"11919","ENA|CAB5749613|CAB5749613.1",153.1,-4.52e-21,64.9,"0%-85%","Laby_and_Strameno"
"11920","ENA|CAB5749640|CAB5749640.1",181.3,-2.13e-19,63.3,"0%-85%","Laby_and_Strameno"
"11921","ENA|CAB5749681|CAB5749681.1",379,-2.32e-57,59.2,"0%-85%","Laby_and_Strameno"
"11922","ENA|CAB5749721|CAB5749721.1",258,-6.96e-42,59.6,"0%-85%","Laby_and_Strameno"
"11923","ENA|CAB5749903|CAB5749903.1",98,-1.9e-31,27.7,"0%-85%","Laby_and_Strameno"
"11924","ENA|CAB5749923|CAB5749923.1",463.9,-1.75e-20,70.9,"0%-85%","Laby_and_Strameno"
"11925","ENA|CAB5749963|CAB5749963.1",778,-3.91e-17,68.4,"0%-85%","Laby_and_Strameno"
"11926","ENA|CAB5750054|CAB5750054.1",429,-4.91e-86,33.6,"0%-85%","Laby_and_Strameno"
"11927","ENA|CAB5750059|CAB5750059.1",408,-7.31e-57,63.7,"0%-85%","Laby_and_Strameno"
"11928","ENA|CAB5750063|CAB5750063.1",250,-1.07e-37,56.4,"0%-85%","Laby_and_Strameno"
"11929","ENA|CAB5750069|CAB5750069.1",83.5,-2.32e-09,31.4,"0%-85%","Laby_and_Strameno"
"11930","ENA|CAB5750099|CAB5750099.1",27,-1.91999502e-35,2.40000000000001,"0%-85%","Laby_and_Strameno"
"11931","ENA|CAB5750115|CAB5750115.1",222,-1.63e-28,54.9,"0%-85%","Laby_and_Strameno"
"11932","ENA|CAB5750137|CAB5750137.1",96.6,-5.7e-08,32.6,"0%-85%","Laby_and_Strameno"
"11933","ENA|CAB5750165|CAB5750165.1",74,-8.82e-28,29.3,"0%-85%","Laby_and_Strameno"
"11934","ENA|CAB5750332|CAB5750332.1",503,-4.92e-241,42.2,"0%-85%","Laby_and_Strameno"
"11935","ENA|CAB5750338|CAB5750338.1",562,-6.48e-133,48,"0%-85%","Laby_and_Strameno"
"11936","ENA|CAB5750648|CAB5750648.1",342.4,-2.2e-13,64.2,"0%-85%","Laby_and_Strameno"
